team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,Brest,25,27.0,34,"3,060",90,100,34.0,374,83,216,155,17,145,1.79,53,34,+19,+0.56,48.3,39.2,+9.1,+0.27,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,Clermont Foot,31,26.8,34,"3,060",90,100,34.0,374,82,213,156,17,150,0.74,26,60,-34,-1.00,36.0,63.7,-27.6,-0.81,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,Le Havre,27,26.2,34,"3,060",90,100,34.0,374,82,207,163,17,143,0.94,34,45,-11,-0.32,37.3,50.6,-13.3,-0.39,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,Lens,27,26.7,34,"3,060",90,100,34.0,374,81,209,163,19,142,1.50,45,37,+8,+0.24,54.1,46.7,+7.4,+0.22,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,Lille,28,25.1,34,"3,060",90,100,34.0,374,85,244,130,15,175,1.74,52,34,+18,+0.53,48.6,36.5,+12.2,+0.36,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,Lorient,38,24.7,34,"3,060",90,100,34.0,374,81,226,148,22,158,0.85,43,66,-23,-0.68,37.1,54.5,-17.3,-0.51,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,Lyon,35,26.6,34,"3,060",90,100,34.0,374,81,226,142,22,163,1.56,49,55,-6,-0.18,49.8,52.4,-2.5,-0.07,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,Marseille,33,27.3,34,"3,060",90,100,34.0,374,82,233,137,20,169,1.47,52,41,+11,+0.32,54.9,35.4,+19.5,+0.57,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,Metz,30,26.5,34,"3,060",90,100,34.0,374,83,233,138,19,168,0.85,35,58,-23,-0.68,34.2,54.5,-20.3,-0.60,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,Monaco,30,25.0,34,"3,060",90,100,34.0,374,84,242,125,16,181,1.97,68,42,+26,+0.76,55.0,43.5,+11.5,+0.34,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,Montpellier,31,26.1,34,"3,060",90,100,34.0,374,82,230,140,20,163,1.24,43,48,-5,-0.15,46.0,50.9,-4.8,-0.14,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,Nantes,35,26.8,34,"3,060",90,100,34.0,374,81,217,154,20,150,0.97,30,55,-25,-0.74,37.6,53.0,-15.5,-0.45,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,Nice,27,25.8,34,"3,060",90,100,34.0,374,82,211,160,19,144,1.62,40,29,+11,+0.32,49.9,35.5,+14.4,+0.42,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,Paris S-G,29,24.7,34,"3,060",90,100,34.0,374,81,230,141,23,165,2.24,81,33,+48,+1.41,68.8,40.0,+28.8,+0.85,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,Reims,29,25.9,34,"3,060",90,100,34.0,374,82,217,155,18,151,1.38,42,47,-5,-0.15,44.5,46.4,-1.9,-0.06,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,Rennes,29,25.2,34,"3,060",90,100,34.0,374,81,212,160,19,145,1.35,53,46,+7,+0.21,53.1,41.2,+11.8,+0.35,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,Strasbourg,30,24.1,34,"3,060",90,100,34.0,374,83,233,141,20,165,1.15,38,50,-12,-0.35,41.9,45.5,-3.5,-0.10,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,Toulouse,26,23.8,34,"3,060",90,100,34.0,374,82,219,154,20,152,1.26,42,46,-4,-0.12,40.3,48.1,-7.8,-0.23,13,2023-2024,a69d660a-67a8-46f6-a912-af9c2d738981
