team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,Ajaccio,3,38,38,"3,420",38.0,74,1.95,161,89,59.6,7,5,26,6,15.8,10,9,0,1,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,Angers,2,38,38,"3,420",38.0,81,2.13,197,119,63.5,4,6,28,4,10.5,11,9,1,1,10.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,Auxerre,3,38,38,"3,420",38.0,63,1.66,181,117,67.4,8,11,19,7,18.4,6,4,2,0,33.3,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,Brest,2,38,38,"3,420",38.0,54,1.42,179,125,73.7,11,11,16,9,23.7,9,7,2,0,22.2,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,Clermont Foot,2,38,38,"3,420",38.0,49,1.29,164,111,75.0,17,8,13,10,26.3,12,8,4,0,33.3,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,Lens,2,38,38,"3,420",38.0,29,0.76,129,101,79.8,25,9,4,15,39.5,3,3,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,Lille,2,38,38,"3,420",38.0,44,1.16,122,80,67.2,19,10,9,10,26.3,5,4,1,0,20.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,Lorient,2,38,38,"3,420",38.0,53,1.39,182,130,72.0,15,10,13,8,21.1,2,2,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,Lyon,2,38,38,"3,417",38.0,47,1.24,155,111,76.8,18,8,12,8,21.1,11,11,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,Marseille,2,38,38,"3,420",38.0,40,1.05,142,105,75.4,22,7,9,10,26.3,5,5,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
fd6114db,/en/squads/fd6114db/2022-2023/Monaco-Stats,Monaco,1,38,38,"3,420",38.0,58,1.53,195,140,72.8,19,8,11,9,23.7,5,5,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
281b0e73,/en/squads/281b0e73/2022-2023/Montpellier-Stats,Montpellier,4,38,38,"3,420",38.0,62,1.63,202,138,72.3,15,5,18,11,28.9,11,6,4,1,40.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
d7a486cd,/en/squads/d7a486cd/2022-2023/Nantes-Stats,Nantes,2,38,38,"3,419",38.0,55,1.45,185,134,75.1,7,15,16,11,28.9,9,9,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
132ebc33,/en/squads/132ebc33/2022-2023/Nice-Stats,Nice,2,38,38,"3,420",38.0,37,0.97,147,109,76.9,15,13,10,11,28.9,5,3,1,1,25.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
e2d8892c,/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats,Paris S-G,2,38,38,"3,420",38.0,40,1.05,160,120,76.3,27,4,7,13,34.2,5,2,1,2,33.3,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
7fdd64e0,/en/squads/7fdd64e0/2022-2023/Reims-Stats,Reims,2,38,38,"3,420",38.0,45,1.18,166,123,74.7,12,15,11,14,36.8,3,3,0,0,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
b3072e00,/en/squads/b3072e00/2022-2023/Rennes-Stats,Rennes,2,38,38,"3,420",38.0,39,1.03,126,86,71.4,21,5,12,13,34.2,5,3,2,0,40.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
c0d3eab4,/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats,Strasbourg,1,38,38,"3,420",38.0,59,1.55,174,115,71.8,9,13,16,6,15.8,11,10,0,1,0.0,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
3f8c4b5f,/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats,Toulouse,1,38,38,"3,420",38.0,57,1.50,179,122,70.4,13,9,16,9,23.7,7,4,3,0,42.9,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
54195385,/en/squads/54195385/2022-2023/Troyes-Stats,Troyes,2,38,38,"3,418",38.0,81,2.13,228,148,67.5,4,12,22,1,2.6,8,7,1,0,12.5,13,2022-2023,b083fcf9-caf2-4221-8014-b350a0b141c8
