team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
squads,/en/squads/69236f98/Angers-Stats,vs Angers,30,34.0,865,25.44,654,65,50,51,26,19,96,2.82,67,9,5,10,5,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/5ae09109/Auxerre-Stats,vs Auxerre,29,34.0,812,23.88,592,74,49,44,42,11,87,2.56,63,5,8,5,6,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/fb08dbb3/Brest-Stats,vs Brest,30,34.0,726,21.35,530,81,22,48,32,13,97,2.85,75,6,3,8,5,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/5c2737db/Le-Havre-Stats,vs Le Havre,31,34.0,848,24.94,619,65,42,68,34,20,119,3.50,87,3,8,10,6,5,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/fd4e0f7d/Lens-Stats,vs Lens,33,34.0,662,19.47,487,50,36,40,36,13,67,1.97,42,4,4,7,8,2,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/cb188c0c/Lille-Stats,vs Lille,27,34.0,578,17.00,419,46,37,32,23,21,60,1.76,42,3,2,7,4,2,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/d53c0b06/Lyon-Stats,vs Lyon,31,34.0,790,23.24,564,62,58,48,45,13,79,2.32,52,5,9,7,5,1,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
5725cc7b,/en/squads/5725cc7b/2024-2025/Marseille-Stats,vs Marseille,32,34.0,537,15.79,376,50,30,31,32,18,81,2.38,55,4,8,5,7,2,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
fd6114db,/en/squads/fd6114db/2024-2025/Monaco-Stats,vs Monaco,28,34.0,586,17.24,450,41,34,29,19,13,68,2.00,48,3,5,8,3,1,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/281b0e73/Montpellier-Stats,vs Montpellier,35,34.0,931,27.38,667,82,51,65,39,27,132,3.88,92,6,12,12,6,4,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/d7a486cd/Nantes-Stats,vs Nantes,30,34.0,771,22.68,583,65,29,47,40,7,87,2.56,66,3,2,7,9,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/132ebc33/Nice-Stats,vs Nice,31,34.0,814,23.94,601,74,32,52,36,19,73,2.15,59,3,3,5,3,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
e2d8892c,/en/squads/e2d8892c/2024-2025/Paris-Saint-Germain-Stats,vs Paris S-G,28,34.0,537,15.79,383,49,36,36,21,12,56,1.65,35,6,5,5,5,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/7fdd64e0/Reims-Stats,vs Reims,34,34.0,877,25.79,659,69,49,61,26,13,81,2.38,53,7,5,11,5,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/b3072e00/Rennes-Stats,vs Rennes,35,34.0,663,19.50,506,53,29,40,19,16,86,2.53,65,4,6,6,3,2,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/d298ef2c/Saint-Etienne-Stats,vs Saint-Étienne,32,34.0,934,27.47,662,77,50,81,41,23,120,3.53,79,5,8,14,11,3,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/c0d3eab4/Strasbourg-Stats,vs Strasbourg,30,34.0,812,23.88,636,52,30,46,29,19,67,1.97,44,2,2,9,7,3,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
squads,/en/squads/3f8c4b5f/Toulouse-Stats,vs Toulouse,27,34.0,624,18.35,455,49,44,37,33,6,73,2.15,56,3,6,3,5,0,13,2024-2025,9a89c446-c98c-421a-8f8f-dd674ebbb9d0
