team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,vs Ajaccio,36,38.0,16356,20436,80.0,298602,99155,6775,7903,85.7,7174,8331,86.1,1872,3174,59.0,49,34.9,35.0,+14.1,297,1308,310,66,1696,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,vs Angers,33,38.0,16447,19945,82.5,298240,100644,6859,7828,87.6,7221,8163,88.5,1809,2900,62.4,57,42.2,38.7,+14.8,347,1274,310,80,1600,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,vs Auxerre,33,38.0,17165,21041,81.6,302893,106544,7520,8588,87.6,7334,8452,86.8,1699,2884,58.9,45,44.9,42.2,+0.1,353,1494,343,88,1837,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,vs Brest,29,38.0,16383,20233,81.0,288921,104110,6993,8078,86.6,7252,8318,87.2,1592,2751,57.9,34,38.2,42.1,-4.2,369,1457,367,85,1926,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,vs Clermont Foot,28,38.0,15740,19391,81.2,281991,98164,6701,7700,87.0,6815,7858,86.7,1665,2763,60.3,33,35.4,37.4,-2.4,335,1463,293,71,1688,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,vs Lens,29,38.0,13591,16976,80.1,239440,85728,5867,6730,87.2,5925,6815,86.9,1320,2516,52.5,19,31.7,32.2,-12.7,305,989,233,43,1268,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,vs Lille,26,38.0,11379,14925,76.2,213337,81858,4639,5526,83.9,4879,5774,84.5,1472,2750,53.5,26,27.8,23.7,-1.8,231,792,188,48,1060,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,vs Lorient,30,38.0,17282,20818,83.0,307503,103678,7326,8278,88.5,7631,8640,88.3,1755,2811,62.4,36,43.0,51.0,-7.0,418,1665,417,127,2065,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,vs Lyon,29,38.0,12929,16553,78.1,227858,88246,5805,6841,84.9,5207,6194,84.1,1407,2509,56.1,24,34.1,30.1,-10.1,316,979,258,62,1277,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,vs Marseille,30,38.0,12111,15822,76.5,215956,86731,5348,6281,85.1,4904,5954,82.4,1384,2689,51.5,22,30.2,29.9,-8.2,316,913,213,59,1146,13,2022-2023,43bb4bad-c5b9-45a4-b78b-7d1df5a97128
