team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,vs Amiens,27,28.0,523,326,224,249,50,165,409,40.3,244,240,54,186,338,861,459,8,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,vs Angers,26,28.0,531,320,274,204,53,187,478,39.1,291,278,88,190,301,832,543,7,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,vs Bordeaux,26,28.0,518,316,207,247,64,233,506,46.0,273,233,65,168,308,826,434,15,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,vs Brest,24,28.0,438,284,175,202,61,155,364,42.6,209,278,71,207,330,768,557,13,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,vs Dijon,28,28.0,534,322,216,256,62,231,543,42.5,312,257,79,178,333,867,485,5,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,vs Lille,25,28.0,515,298,295,179,41,215,522,41.2,307,274,73,201,284,799,585,18,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,vs Lyon,27,28.0,530,303,266,222,42,237,578,41.0,341,251,71,180,315,845,543,11,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,vs Marseille,23,28.0,492,289,234,204,54,194,510,38.0,316,248,89,159,321,813,522,10,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,vs Metz,24,28.0,526,319,235,238,53,224,561,39.9,337,224,67,157,285,811,462,5,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,vs Monaco,28,28.0,451,260,204,200,47,192,500,38.4,308,284,91,193,329,780,535,17,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,vs Montpellier,27,28.0,423,236,207,166,50,231,449,51.4,218,270,72,198,297,720,596,6,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,vs Nantes,29,28.0,543,343,277,216,50,238,560,42.5,322,279,81,198,312,855,485,15,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,vs Nice,31,28.0,543,327,259,217,67,262,626,41.9,364,253,88,165,332,875,404,5,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
squads,/en/squads/1cbf5f9e/Nimes-Stats,vs Nîmes,28,28.0,486,329,261,191,34,236,469,50.3,233,257,84,173,257,743,605,7,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,vs Paris S-G,31,27.0,501,305,252,184,65,268,674,39.8,406,233,80,153,296,797,559,14,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,vs Reims,26,28.0,449,266,203,189,57,218,519,42.0,301,263,83,180,272,721,547,9,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,vs Rennes,26,28.0,490,300,230,208,52,227,488,46.5,261,257,77,180,325,815,460,10,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,vs Saint-Étienne,31,28.0,491,306,225,211,55,196,485,40.4,289,235,64,171,370,861,559,12,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,vs Strasbourg,25,27.0,424,266,187,185,52,169,426,39.7,257,210,59,151,277,701,526,8,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,vs Toulouse,30,28.0,477,268,223,188,66,184,471,39.1,287,241,81,160,299,776,521,10,13,2019-2020,5ec5f766-a590-4253-bb38-d9deb714e681
