team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
69236f98,/en/squads/69236f98/2016-2017/Angers-Stats,vs Angers,3,38,38,"3,420",38.0,40,1.05,170,134,78.2,18,7,13,14,36.8,4,3,1,0,25.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
6283be2c,/en/squads/6283be2c/2016-2017/Bastia-Stats,vs Bastia,4,38,38,"3,420",38.0,29,0.76,118,90,75.4,20,10,8,16,42.1,2,0,1,1,100.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
123f3efe,/en/squads/123f3efe/2016-2017/Bordeaux-Stats,vs Bordeaux,2,38,38,"3,420",38.0,53,1.39,148,101,66.9,9,14,15,10,26.3,7,4,2,1,33.3,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
74229020,/en/squads/74229020/2016-2017/Caen-Stats,vs Caen,3,38,38,"3,420",38.0,36,0.95,132,102,75.8,21,7,10,16,42.1,6,4,2,0,33.3,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
8dfb7350,/en/squads/8dfb7350/2016-2017/Dijon-Stats,vs Dijon,2,38,38,"3,420",38.0,46,1.21,152,111,71.7,17,13,8,12,31.6,5,3,2,0,40.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
d41b5f53,/en/squads/d41b5f53/2016-2017/Guingamp-Stats,vs Guingamp,3,38,38,"3,420",38.0,46,1.21,156,114,73.1,16,8,14,11,28.9,4,4,0,0,0.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
cb188c0c,/en/squads/cb188c0c/2016-2017/Lille-Stats,vs Lille,2,38,38,"3,420",38.0,40,1.05,139,107,76.3,18,7,13,13,34.2,8,7,1,0,12.5,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
d2c87802,/en/squads/d2c87802/2016-2017/Lorient-Stats,vs Lorient,2,38,38,"3,416",38.0,44,1.16,137,98,70.8,22,6,10,14,36.8,6,4,1,1,20.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
d53c0b06,/en/squads/d53c0b06/2016-2017/Lyon-Stats,vs Lyon,2,38,38,"3,417",38.0,77,2.03,192,128,66.1,13,4,21,4,10.5,14,12,1,1,7.7,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
5725cc7b,/en/squads/5725cc7b/2016-2017/Marseille-Stats,vs Marseille,1,38,38,"3,420",38.0,57,1.50,160,107,66.9,10,11,17,10,26.3,4,4,0,0,0.0,13,2016-2017,296e7155-a2f3-4b1d-be9a-8473dcd83e2e
