team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
squads,/en/squads/69236f98/Angers-Stats,vs Angers,30,34.0,17341,20419,84.9,292009,95868,8061,8942,90.1,7513,8436,89.1,1314,2102,62.5,40,42.2,46.5,-2.2,365,1390,352,77,1776,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/5ae09109/Auxerre-Stats,vs Auxerre,29,34.0,15891,19181,82.8,270706,93956,7333,8152,90.0,7068,7979,88.6,1159,2173,53.3,36,43.9,43.8,-7.9,348,1272,301,79,1522,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/fb08dbb3/Brest-Stats,vs Brest,30,34.0,14071,17260,81.5,249498,90246,6084,6890,88.3,6299,7130,88.3,1345,2330,57.7,39,38.5,37.2,+0.5,309,1098,310,72,1521,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/5c2737db/Le-Havre-Stats,vs Le Havre,31,34.0,15963,18901,84.5,276027,91610,7062,7824,90.3,7334,8131,90.2,1227,2109,58.2,50,45.3,42.8,+4.7,356,1381,332,81,1639,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/fd4e0f7d/Lens-Stats,vs Lens,33,34.0,12550,15716,79.9,215114,78352,5800,6604,87.8,5360,6157,87.1,1062,2124,50.0,25,29.7,29.0,-4.7,279,886,237,55,1095,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/cb188c0c/Lille-Stats,vs Lille,27,34.0,11769,14644,80.4,209391,72017,5204,5852,88.9,5188,5921,87.6,1116,2179,51.2,23,29.0,29.5,-6.0,245,696,184,48,945,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/d53c0b06/Lyon-Stats,vs Lyon,31,34.0,11925,14734,80.9,207322,75383,5510,6209,88.7,4982,5749,86.7,1128,2031,55.5,32,33.0,30.0,-1.0,329,882,249,58,1135,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
5725cc7b,/en/squads/5725cc7b/2024-2025/Marseille-Stats,vs Marseille,32,34.0,10643,13334,79.8,187240,66087,4796,5416,88.6,4565,5253,86.9,1024,1968,52.0,35,31.5,25.0,+3.5,235,805,151,45,872,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
fd6114db,/en/squads/fd6114db/2024-2025/Monaco-Stats,vs Monaco,28,34.0,11573,14908,77.6,199209,78560,5574,6358,87.7,4552,5515,82.5,1135,2175,52.2,30,26.4,24.0,+3.6,260,862,224,57,1218,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
squads,/en/squads/281b0e73/Montpellier-Stats,vs Montpellier,35,34.0,14766,17484,84.5,247643,88576,7001,7694,91.0,6243,7038,88.7,1132,1897,59.7,58,44.1,43.4,+13.9,401,1104,309,75,1461,13,2024-2025,d728382b-6adf-4ad9-8ed8-5815b2c0d0a3
