team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
69236f98,/en/squads/69236f98/2021-2022/Angers-Stats,Angers,30,38.0,18797,16901,1850,548,30,147,572,717,186,60,81,2,15307,46,292,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
123f3efe,/en/squads/123f3efe/2021-2022/Bordeaux-Stats,Bordeaux,39,38.0,17385,15441,1886,464,52,176,611,815,150,80,47,1,13552,58,315,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
fb08dbb3,/en/squads/fb08dbb3/2021-2022/Brest-Stats,Brest,25,38.0,16506,14535,1924,484,20,156,710,846,171,95,56,0,12684,47,288,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
d9676424,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats,Clermont Foot,28,38.0,19560,17599,1908,526,28,156,713,828,179,76,60,1,15713,53,332,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
fd4e0f7d,/en/squads/fd4e0f7d/2021-2022/Lens-Stats,Lens,28,38.0,20178,18428,1692,388,51,172,699,718,213,70,106,0,16573,58,295,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
cb188c0c,/en/squads/cb188c0c/2021-2022/Lille-Stats,Lille,26,38.0,18926,16958,1879,471,47,186,621,828,201,79,90,0,15086,89,354,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
d2c87802,/en/squads/d2c87802/2021-2022/Lorient-Stats,Lorient,29,38.0,16818,14950,1813,441,40,163,588,803,162,63,55,2,13156,55,291,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
d53c0b06,/en/squads/d53c0b06/2021-2022/Lyon-Stats,Lyon,30,38.0,23388,21522,1804,491,95,139,571,782,188,85,60,2,19787,62,313,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
5725cc7b,/en/squads/5725cc7b/2021-2022/Marseille-Stats,Marseille,27,38.0,24524,22709,1755,538,57,176,619,692,217,100,81,0,21253,60,306,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
f83960ae,/en/squads/f83960ae/2021-2022/Metz-Stats,Metz,36,38.0,15688,13854,1786,476,34,137,581,729,142,43,76,0,12069,48,299,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
fd6114db,/en/squads/fd6114db/2021-2022/Monaco-Stats,Monaco,27,38.0,20559,18632,1833,448,77,150,705,805,220,99,78,0,16300,94,331,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
281b0e73,/en/squads/281b0e73/2021-2022/Montpellier-Stats,Montpellier,27,38.0,17804,15757,1994,484,36,155,697,868,178,62,74,2,13951,53,313,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
d7a486cd,/en/squads/d7a486cd/2021-2022/Nantes-Stats,Nantes,26,38.0,16481,14568,1858,422,20,140,731,864,198,75,97,1,12580,55,280,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
132ebc33,/en/squads/132ebc33/2021-2022/Nice-Stats,Nice,27,38.0,19832,18037,1742,440,37,101,742,766,196,94,75,1,16159,53,305,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
e2d8892c,/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats,Paris S-G,36,38.0,26660,24940,1627,488,94,170,459,623,201,80,34,2,23831,93,278,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
7fdd64e0,/en/squads/7fdd64e0/2021-2022/Reims-Stats,Reims,35,38.0,15811,13914,1821,498,14,181,629,780,166,63,77,1,12097,76,315,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
b3072e00,/en/squads/b3072e00/2021-2022/Rennes-Stats,Rennes,28,38.0,21263,19478,1726,436,41,199,698,766,222,61,132,0,17605,59,308,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
d298ef2c,/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats,Saint-Étienne,39,38.0,17876,15857,1968,520,39,214,697,868,178,82,65,3,13880,51,329,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
c0d3eab4,/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats,Strasbourg,26,38.0,18653,16798,1794,449,47,212,797,807,180,37,121,2,14576,61,296,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
54195385,/en/squads/54195385/2021-2022/Troyes-Stats,Troyes,35,38.0,16828,14916,1859,534,26,163,708,750,161,113,35,0,13093,53,313,13,2021-2022,63b173ff-8f7f-4ca3-ab2b-07388acc84d0
