team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,26.1,38,"3,420",90,100,38.0,418,85,308,107,18,158,1.71,52,31,+21,+0.55,49.8,35.4,+14.5,+0.38,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,25.8,38,"3,420",90,100,38.0,418,84,309,106,18,160,1.37,49,44,+5,+0.13,47.9,50.7,-2.8,-0.07,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,25.8,38,"3,420",90,100,38.0,418,84,309,108,19,157,1.63,42,34,+8,+0.21,53.5,39.7,+13.7,+0.36,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,26.0,38,"3,420",90,100,38.0,418,83,303,111,18,155,1.82,54,29,+25,+0.66,63.8,31.0,+32.8,+0.86,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,25.8,38,"3,420",90,100,38.0,418,84,300,113,19,149,1.92,60,31,+29,+0.76,58.2,39.8,+18.5,+0.49,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,26.0,38,"3,420",90,100,38.0,418,84,308,106,19,160,1.97,68,28,+40,+1.05,53.4,40.4,+12.9,+0.34,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,26.0,38,"3,420",90,100,38.0,418,86,304,108,20,156,0.79,33,68,-35,-0.92,42.1,59.5,-17.4,-0.46,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,26.2,38,"3,420",90,100,38.0,418,85,302,107,18,159,0.87,47,70,-23,-0.61,43.9,73.7,-29.8,-0.78,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,25.9,38,"3,420",90,100,38.0,418,85,310,105,18,160,1.21,52,60,-8,-0.21,45.6,52.7,-7.1,-0.19,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,25.9,38,"3,420",90,100,38.0,418,84,306,108,19,156,1.74,57,38,+19,+0.50,50.2,47.4,+2.8,+0.07,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,26.1,38,"3,420",90,100,38.0,418,85,305,109,20,154,1.08,42,53,-11,-0.29,41.8,50.1,-8.2,-0.22,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,26.1,38,"3,420",90,100,38.0,418,86,304,110,17,153,1.50,48,48,0,0.00,47.0,49.1,-2.1,-0.05,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,25.8,38,"3,420",90,100,38.0,418,85,302,111,18,155,1.24,35,30,+5,+0.13,50.0,46.3,+3.7,+0.10,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,26.1,38,"3,420",90,100,38.0,418,85,303,108,19,156,1.39,58,57,+1,+0.03,56.5,50.0,+6.5,+0.17,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,25.9,38,"3,420",90,100,38.0,418,84,304,112,21,154,0.50,35,105,-70,-1.84,37.6,88.9,-51.3,-1.35,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,25.9,38,"3,420",90,100,38.0,418,85,305,110,23,156,1.13,42,39,+3,+0.08,45.0,38.1,+6.9,+0.18,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,26.3,38,"3,420",90,100,38.0,418,85,306,107,21,159,1.29,52,55,-3,-0.08,47.6,55.6,-8.0,-0.21,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,25.7,38,"3,420",90,100,38.0,418,84,304,110,22,155,1.03,41,59,-18,-0.47,50.4,56.7,-6.3,-0.17,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,26.0,38,"3,420",90,100,38.0,418,86,302,111,22,150,1.29,48,58,-10,-0.26,51.2,41.3,+9.9,+0.26,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,25.8,38,"3,420",90,100,38.0,418,84,304,112,18,152,1.63,57,35,+22,+0.58,56.4,45.7,+10.7,+0.28,13,2018-2019,52f0e74a-c0a0-4be3-8e57-dc126be08edd
