team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,Amiens,1,28,28,"2,520",28.0,50,1.79,142,93,65.5,4,11,13,5,17.9,1,1,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,Angers,2,28,28,"2,520",28.0,33,1.18,90,57,66.7,11,6,11,12,42.9,3,3,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,Bordeaux,1,28,28,"2,520",28.0,34,1.21,108,74,70.4,9,10,9,6,21.4,3,2,1,0,33.3,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,Brest,2,28,28,"2,520",28.0,37,1.32,143,104,76.9,8,10,10,8,28.6,6,4,2,0,33.3,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,Dijon,2,28,28,"2,520",28.0,37,1.32,128,93,71.9,7,9,12,6,21.4,1,1,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,Lille,1,28,28,"2,520",28.0,27,0.96,83,58,72.3,15,4,9,12,42.9,6,4,1,1,20.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,Lyon,2,28,28,"2,520",28.0,27,0.96,97,73,74.2,11,7,10,9,32.1,3,2,0,1,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,Marseille,2,28,28,"2,520",28.0,29,1.04,99,71,74.7,16,8,4,11,39.3,5,4,1,0,20.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,Metz,2,28,28,"2,520",28.0,35,1.25,135,100,77.0,8,10,10,8,28.6,4,4,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,Monaco,1,28,28,"2,520",28.0,44,1.57,134,91,71.6,11,7,10,7,25.0,6,6,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,Montpellier,3,28,28,"2,517",28.0,34,1.22,132,98,76.5,11,7,10,8,28.6,5,3,2,0,40.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,2,28,28,"2,520",28.0,31,1.11,101,68,72.3,11,4,13,10,35.7,6,3,2,1,40.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,Nice,2,28,28,"2,520",28.0,38,1.36,137,100,75.9,11,8,9,4,14.3,7,5,1,1,16.7,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,2,28,28,"2,520",28.0,44,1.57,127,84,68.5,7,6,15,7,25.0,4,4,0,0,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,Paris S-G,4,27,27,"2,430",27.0,24,0.89,81,58,70.4,22,2,3,14,51.9,0,0,0,0,,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,Reims,2,28,28,"2,520",28.0,21,0.75,91,66,79.1,10,11,7,12,42.9,6,2,4,0,66.7,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,Rennes,2,28,28,"2,520",28.0,24,0.86,98,73,78.6,15,5,8,10,35.7,5,3,2,0,40.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,3,28,28,"2,520",28.0,45,1.61,125,80,68.0,8,6,14,5,17.9,6,5,0,1,0.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,Strasbourg,1,27,27,"2,430",27.0,32,1.19,104,71,75.0,11,5,11,8,29.6,7,6,1,0,14.3,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,3,28,28,"2,520",28.0,58,2.07,146,87,62.3,3,4,21,3,10.7,5,3,2,0,40.0,13,2019-2020,f55f1baf-a97b-4edc-aeb7-3a4b327d298c
