team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,Ajaccio,36,29.1,38,"3,420",90,100,38.0,418,81,239,172,21,164,0.68,23,74,-51,-1.34,36.1,53.9,-17.8,-0.47,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,Angers,33,25.7,38,"3,420",90,100,38.0,418,81,256,157,22,184,0.47,33,81,-48,-1.26,40.9,61.7,-20.8,-0.55,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,Auxerre,33,27.3,38,"3,420",90,100,38.0,418,82,255,159,19,182,0.92,35,63,-28,-0.74,42.8,58.7,-15.9,-0.42,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,Brest,29,26.6,38,"3,420",90,100,38.0,418,83,258,160,19,167,1.16,44,54,-10,-0.26,43.4,56.1,-12.7,-0.33,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,Clermont Foot,28,27.2,38,"3,420",90,100,38.0,418,83,246,167,17,168,1.55,45,49,-4,-0.11,47.5,58.2,-10.7,-0.28,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,Lens,29,26.4,38,"3,420",90,100,38.0,418,82,247,169,18,173,2.21,68,29,+39,+1.03,66.7,43.5,+23.2,+0.61,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,Lille,26,26.0,38,"3,420",90,100,38.0,418,84,276,142,19,194,1.76,65,44,+21,+0.55,68.7,40.5,+28.2,+0.74,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,Lorient,30,25.2,38,"3,420",90,100,38.0,418,83,270,145,20,195,1.45,52,53,-1,-0.03,44.5,58.2,-13.6,-0.36,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,Lyon,29,25.5,38,"3,420",90,100,38.0,418,83,274,141,21,188,1.63,65,47,+18,+0.47,61.1,51.6,+9.5,+0.25,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,Marseille,30,27.3,38,"3,420",90,100,38.0,418,81,254,163,22,157,1.92,67,40,+27,+0.71,65.3,42.5,+22.8,+0.60,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
fd6114db,/en/squads/fd6114db/2022-2023/Monaco-Stats,Monaco,27,24.7,38,"3,420",90,100,38.0,418,81,260,155,23,187,1.71,70,58,+12,+0.32,62.1,53.2,+8.9,+0.23,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
281b0e73,/en/squads/281b0e73/2022-2023/Montpellier-Stats,Montpellier,31,26.0,38,"3,420",90,100,38.0,418,81,239,170,21,166,1.32,65,62,+3,+0.08,52.2,62.2,-10.0,-0.26,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
d7a486cd,/en/squads/d7a486cd/2022-2023/Nantes-Stats,Nantes,29,26.7,38,"3,420",90,100,38.0,418,81,239,176,20,147,0.95,37,55,-18,-0.47,42.8,52.4,-9.7,-0.25,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
132ebc33,/en/squads/132ebc33/2022-2023/Nice-Stats,Nice,34,26.5,38,"3,420",90,100,38.0,418,81,255,162,22,176,1.53,48,37,+11,+0.29,57.2,44.6,+12.6,+0.33,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
e2d8892c,/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats,Paris S-G,26,26.9,38,"3,420",90,100,38.0,418,82,266,149,20,180,2.24,89,40,+49,+1.29,78.2,48.3,+29.9,+0.79,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
7fdd64e0,/en/squads/7fdd64e0/2022-2023/Reims-Stats,Reims,34,24.9,38,"3,420",90,100,38.0,418,82,248,162,19,179,1.34,45,45,0,0.00,61.5,52.7,+8.9,+0.23,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
b3072e00,/en/squads/b3072e00/2022-2023/Rennes-Stats,Rennes,32,25.2,38,"3,420",90,100,38.0,418,82,242,174,19,167,1.79,69,39,+30,+0.79,61.4,44.1,+17.3,+0.45,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
c0d3eab4,/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats,Strasbourg,29,27.3,38,"3,420",90,100,38.0,418,81,250,161,22,169,1.05,51,59,-8,-0.21,48.5,55.3,-6.7,-0.18,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
3f8c4b5f,/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats,Toulouse,29,25.1,38,"3,420",90,100,38.0,418,82,253,162,20,180,1.26,51,57,-6,-0.16,52.5,57.0,-4.5,-0.12,13,2022-2023,fc9209dc-bf08-4eb2-9d1f-6b5d9f56582c
