team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,Amiens,26,38.0,30,385,112,29.1,10.13,2.95,0.07,0.25,20.0,19,2,3,35.4,33.0,0.09,-5.4,-5.0,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,Angers,24,38.0,42,442,144,32.6,11.63,3.79,0.08,0.26,18.8,19,5,10,50.7,42.8,0.10,-8.7,-5.8,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,Bordeaux,33,38.0,34,421,131,31.1,11.08,3.45,0.07,0.22,20.2,22,5,6,39.7,35.0,0.09,-5.7,-6.0,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
74229020,/en/squads/74229020/2018-2019/Caen-Stats,Caen,26,38.0,29,331,90,27.2,8.71,2.37,0.08,0.28,20.5,17,4,4,31.0,27.9,0.09,-2.0,-2.9,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,Dijon,26,38.0,29,451,138,30.6,11.87,3.63,0.06,0.19,19.9,25,3,4,39.8,36.6,0.08,-10.8,-10.6,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,Guingamp,30,38.0,28,411,108,26.3,10.82,2.84,0.06,0.21,18.9,17,5,6,40.4,35.7,0.09,-12.4,-12.7,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,Lille,25,38.0,66,485,180,37.1,12.76,4.74,0.11,0.31,19.5,26,11,13,59.5,49.3,0.10,+6.5,+5.7,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,Lyon,25,38.0,70,663,241,36.3,17.45,6.34,0.10,0.27,18.1,48,5,10,73.7,66.1,0.10,-3.7,-1.1,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,Marseille,24,38.0,59,525,164,31.2,13.82,4.32,0.10,0.34,18.0,21,4,5,52.7,48.9,0.09,+6.3,+6.1,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,Monaco,42,38.0,38,462,149,32.3,12.16,3.92,0.07,0.23,18.4,25,4,5,47.4,43.5,0.10,-9.4,-9.5,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,Montpellier,25,38.0,50,507,163,32.1,13.34,4.29,0.09,0.29,19.6,29,3,3,50.1,47.7,0.10,-0.1,-0.7,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,Nantes,33,38.0,46,509,143,28.1,13.39,3.76,0.08,0.28,20.3,23,6,8,49.1,42.8,0.09,-3.1,-2.8,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,Nice,30,38.0,28,432,121,28.0,11.37,3.18,0.05,0.19,19.5,31,5,9,46.3,39.2,0.09,-18.3,-16.2,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,Nîmes,23,38.0,55,514,175,34.0,13.53,4.61,0.10,0.29,19.3,26,4,6,50.0,45.3,0.09,+5.0,+5.7,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,Paris S-G,30,38.0,103,549,206,37.5,14.45,5.42,0.17,0.45,16.8,29,10,12,88.9,79.5,0.15,+14.1,+13.5,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,Reims,27,38.0,39,404,132,32.7,10.63,3.47,0.09,0.28,18.5,14,2,2,38.1,36.5,0.09,+0.9,+0.5,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,Rennes,28,38.0,52,461,147,31.9,12.13,3.87,0.10,0.31,19.0,48,7,10,55.6,47.8,0.11,-3.6,-2.8,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,Saint-Étienne,29,38.0,56,493,166,33.7,12.97,4.37,0.10,0.31,18.2,18,5,5,56.7,52.7,0.12,-0.7,-1.7,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,Strasbourg,26,38.0,57,396,144,36.4,10.42,3.79,0.13,0.36,19.2,11,5,7,41.3,35.8,0.09,+15.7,+16.2,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,Toulouse,29,38.0,35,422,119,28.2,11.11,3.13,0.07,0.24,18.8,19,7,11,45.7,37.1,0.09,-10.7,-9.1,13,2018-2019,6b98902f-22f0-4393-aa8e-5791434e1d9a
