rank,team_id,team_url,team,logo_url,home_games,home_wins,home_ties,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_points,home_points_avg,home_xg_for,home_xg_against,home_xg_diff,home_xg_diff_per90,away_games,away_wins,away_ties,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_points,away_points_avg,away_xg_for,away_xg_against,away_xg_diff,away_xg_diff_per90,competition_id,season_id,id
1,e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,Paris S-G,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.e2d8892c.png,19,17,2,0,63,10,+53,53,2.79,52.2,14.6,+37.5,+1.98,19,12,2,5,42,25,+17,38,2.00,36.7,23.0,+13.7,+0.72,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
2,cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,Lille,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.cb188c0c.png,19,13,4,2,42,11,+31,43,2.26,30.3,19.4,+11.0,+0.58,19,9,5,5,26,22,+4,32,1.68,29.1,22.7,+6.4,+0.34,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
3,d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,Lyon,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.d53c0b06.png,19,12,4,3,38,19,+19,40,2.11,39.0,17.9,+21.1,+1.11,19,9,5,5,32,28,+4,32,1.68,34.6,26.0,+8.7,+0.46,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
4,d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,Saint-Étienne,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.d298ef2c.png,19,13,2,4,34,14,+20,41,2.16,32.2,23.6,+8.6,+0.45,19,6,7,6,25,27,-2,25,1.32,24.5,26.8,-2.3,-0.12,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
5,5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,Marseille,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.5725cc7b.png,19,11,4,4,31,17,+14,37,1.95,29.6,18.8,+10.8,+0.57,19,7,3,9,29,35,-6,24,1.26,23.2,26.8,-3.7,-0.19,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
6,281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,Montpellier,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.281b0e73.png,19,8,8,3,31,20,+11,32,1.68,28.4,18.6,+9.7,+0.51,19,7,6,6,22,22,0,27,1.42,21.7,23.2,-1.5,-0.08,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
7,132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,Nice,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.132ebc33.png,19,10,4,5,19,14,+5,34,1.79,29.3,21.5,+7.8,+0.41,19,5,7,7,11,21,-10,22,1.16,17.0,28.5,-11.5,-0.61,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
8,7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,Reims,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.7fdd64e0.png,19,8,7,4,21,18,+3,31,1.63,18.3,20.9,-2.6,-0.14,19,5,9,5,18,24,-6,24,1.26,19.8,24.1,-4.3,-0.23,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
9,1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,Nîmes,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.1cbf5f9e.png,19,9,5,5,30,20,+10,32,1.68,24.9,18.6,+6.3,+0.33,19,6,3,10,27,38,-11,21,1.11,25.1,37.9,-12.8,-0.67,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
10,b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,Rennes,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.b3072e00.png,19,8,7,4,27,18,+9,31,1.63,30.8,18.8,+12.0,+0.63,19,5,6,8,28,34,-6,21,1.11,24.8,28.8,-4.0,-0.21,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
11,c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,Strasbourg,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.c0d3eab4.png,19,6,8,5,31,25,+6,26,1.37,22.0,25.7,-3.8,-0.20,19,5,8,6,27,23,+4,23,1.21,19.3,25.5,-6.2,-0.32,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
12,d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,Nantes,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.d7a486cd.png,19,9,4,6,35,24,+11,31,1.63,31.5,19.0,+12.5,+0.66,19,4,5,10,13,24,-11,17,0.89,17.6,28.0,-10.4,-0.55,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
13,69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,Angers,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.69236f98.png,19,5,9,5,24,22,+2,24,1.26,28.9,20.5,+8.5,+0.45,19,5,7,7,20,27,-7,22,1.16,21.7,27.4,-5.7,-0.30,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
14,123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,Bordeaux,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.123f3efe.png,19,7,6,6,24,21,+3,27,1.42,23.8,25.6,-1.8,-0.09,19,3,5,11,10,21,-11,14,0.74,15.9,27.9,-12.0,-0.63,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
15,25622401,/en/squads/25622401/2018-2019/Amiens-Stats,Amiens,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.25622401.png,19,7,5,7,20,22,-2,26,1.37,21.7,23.1,-1.3,-0.07,19,2,6,11,11,30,-19,12,0.63,13.6,26.8,-13.1,-0.69,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
16,3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,Toulouse,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.3f8c4b5f.png,19,4,9,6,20,26,-6,21,1.11,28.6,25.6,+3.0,+0.16,19,4,5,10,15,31,-16,17,0.89,17.1,30.8,-13.7,-0.72,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
17,fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,Monaco,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.fd6114db.png,19,4,6,9,19,29,-10,18,0.95,22.3,21.5,+0.7,+0.04,19,4,6,9,19,28,-9,18,0.95,25.2,28.7,-3.5,-0.18,13,2018-2019,a090bf3f-4142-4c1a-869a-427123158de3
