team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,vs Amiens,1,28.0,31,3,1,3,1,27.1,0.27,-2.9,-0.10,188,440,42.7,779,130,42.2,35.8,168,66.1,48.1,343,17,5.0,44,1.57,17.3,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,vs Angers,2,28.0,28,1,1,3,1,28.8,0.24,+1.8,+0.07,116,317,36.6,646,149,30.8,31.6,225,52.4,41.6,429,16,3.7,18,0.64,12.8,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,vs Bordeaux,1,28.0,40,2,2,7,0,31.8,0.28,-8.2,-0.29,154,498,30.9,740,82,49.1,38.4,193,69.9,48.8,340,15,4.4,27,0.96,14.9,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,vs Brest,2,28.0,34,1,0,2,2,26.9,0.23,-5.1,-0.18,176,399,44.1,659,116,38.2,34.9,252,58.3,43.7,419,25,6.0,23,0.82,13.4,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,vs Dijon,2,28.0,27,1,0,1,1,26.3,0.25,+0.3,+0.01,109,319,34.2,631,121,34.1,33.0,207,50.2,41.0,340,11,3.2,28,1.00,16.3,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,vs Lille,1,28.0,35,5,0,5,0,41.7,0.28,+6.7,+0.24,163,449,36.3,668,127,43.9,37.3,233,67.0,46.9,400,17,4.3,18,0.64,12.9,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,vs Lyon,2,28.0,42,5,0,1,0,41.4,0.27,-0.6,-0.02,143,426,33.6,645,129,41.1,35.6,246,65.4,47.3,388,20,5.2,28,1.00,14.7,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,vs Marseille,2,28.0,41,4,0,3,3,32.1,0.23,-5.9,-0.21,156,416,37.5,669,119,42.5,35.2,215,61.4,44.7,378,9,2.4,23,0.82,14.6,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,vs Metz,2,28.0,27,2,0,4,0,28.7,0.25,+1.7,+0.06,83,190,43.7,591,155,21.3,28.4,182,35.2,35.5,331,19,5.7,26,0.93,13.9,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,vs Monaco,1,28.0,44,4,0,4,0,41.0,0.28,-3.0,-0.11,124,330,37.6,660,156,34.1,34.2,211,49.8,41.1,384,16,4.2,23,0.82,14.5,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,vs Montpellier,3,28.0,35,2,2,6,2,33.6,0.26,+0.6,+0.02,167,405,41.2,659,154,38.5,34.8,225,67.1,48.1,467,19,4.1,20,0.71,13.6,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,vs Nantes,2,28.0,28,2,0,1,5,26.0,0.21,+3.0,+0.11,152,420,36.2,745,107,38.4,35.0,207,64.7,46.8,361,14,3.9,33,1.18,15.9,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,vs Nice,2,28.0,41,5,0,7,0,39.9,0.27,-1.1,-0.04,157,344,45.6,712,121,34.1,33.2,206,49.0,39.0,304,15,4.9,24,0.86,14.3,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
squads,/en/squads/1cbf5f9e/Nimes-Stats,vs Nîmes,2,28.0,29,2,1,6,0,30.3,0.27,+1.3,+0.05,124,430,28.8,696,124,42.0,36.1,231,59.7,45.5,421,26,6.2,25,0.89,13.1,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,vs Paris S-G,4,27.0,75,6,1,7,4,70.8,0.34,-0.2,-0.01,193,447,43.2,598,137,47.2,38.9,256,64.5,46.1,400,19,4.8,19,0.70,12.4,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,vs Reims,2,28.0,26,5,2,3,0,24.2,0.21,-1.8,-0.07,181,423,42.8,685,118,41.5,34.9,234,59.4,44.6,417,19,4.6,19,0.68,13.6,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,vs Rennes,2,28.0,38,3,0,2,1,32.7,0.25,-4.3,-0.15,180,448,40.2,658,96,44.4,36.5,207,75.4,51.3,373,15,4.0,16,0.57,14.8,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,vs Saint-Étienne,3,28.0,29,5,0,3,1,29.7,0.25,+1.7,+0.06,144,458,31.4,713,127,42.4,35.7,226,69.0,48.6,431,20,4.6,20,0.71,13.5,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,vs Strasbourg,1,27.0,32,3,1,3,0,31.0,0.26,-1.0,-0.04,109,322,33.9,566,144,35.0,33.5,237,52.3,42.5,442,25,5.7,18,0.67,12.6,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,vs Toulouse,3,28.0,22,4,1,4,1,24.4,0.21,+3.4,+0.12,144,318,45.3,653,126,35.2,33.6,180,48.9,41.2,418,29,6.9,30,1.07,13.4,13,2019-2020,d1d1cfaa-0bd9-4815-b8aa-f0716839e930
