team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,vs Brest,25,25.8,34,"3,060",90,100,34.0,374,83,222,149,21,157,0.91,34,53,-19,-0.56,39.2,48.3,-9.1,-0.27,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,vs Clermont Foot,31,25.7,34,"3,060",90,100,34.0,374,82,223,148,21,157,1.97,60,26,+34,+1.00,63.7,36.0,+27.6,+0.81,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,vs Le Havre,27,26.0,34,"3,060",90,100,34.0,374,82,225,144,19,162,1.74,45,34,+11,+0.32,50.6,37.3,+13.3,+0.39,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,vs Lens,27,25.6,34,"3,060",90,100,34.0,374,81,234,139,19,166,1.24,37,45,-8,-0.24,46.7,54.1,-7.4,-0.22,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,vs Lille,28,25.8,34,"3,060",90,100,34.0,374,85,224,150,23,154,0.94,34,52,-18,-0.53,36.5,48.6,-12.2,-0.36,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,vs Lorient,38,25.9,34,"3,060",90,100,34.0,374,81,217,154,19,152,1.91,66,43,+23,+0.68,54.5,37.1,+17.3,+0.51,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,vs Lyon,35,25.5,34,"3,060",90,100,34.0,374,81,225,147,17,159,1.29,55,49,+6,+0.18,52.4,49.8,+2.5,+0.07,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,vs Marseille,33,25.9,34,"3,060",90,100,34.0,374,82,211,155,20,152,1.21,41,52,-11,-0.32,35.4,54.9,-19.5,-0.57,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,vs Metz,30,25.6,34,"3,060",90,100,34.0,374,83,225,148,19,158,2.00,58,35,+23,+0.68,54.5,34.2,+20.3,+0.60,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,vs Monaco,30,25.7,34,"3,060",90,100,34.0,374,84,221,150,20,152,0.82,42,68,-26,-0.76,43.5,55.0,-11.5,-0.34,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,vs Montpellier,31,25.8,34,"3,060",90,100,34.0,374,82,218,153,19,151,1.41,48,43,+5,+0.15,50.9,46.0,+4.8,+0.14,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,vs Nantes,35,25.8,34,"3,060",90,100,34.0,374,81,220,150,18,156,1.85,55,30,+25,+0.74,53.0,37.6,+15.5,+0.45,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,vs Nice,27,25.8,34,"3,060",90,100,34.0,374,82,225,147,16,158,1.09,29,40,-11,-0.32,35.5,49.9,-14.4,-0.42,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,vs Paris S-G,29,25.8,34,"3,060",90,100,34.0,374,81,229,143,20,162,0.47,33,81,-48,-1.41,40.0,68.8,-28.8,-0.85,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,vs Reims,29,25.7,34,"3,060",90,100,34.0,374,82,229,145,18,158,1.38,47,42,+5,+0.15,46.4,44.5,+1.9,+0.06,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,vs Rennes,29,25.8,34,"3,060",90,100,34.0,374,81,222,143,18,162,1.35,46,53,-7,-0.21,41.2,53.1,-11.8,-0.35,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,vs Strasbourg,30,26.0,34,"3,060",90,100,34.0,374,83,225,149,17,157,1.59,50,38,+12,+0.35,45.5,41.9,+3.5,+0.10,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,vs Toulouse,26,25.9,34,"3,060",90,100,34.0,374,82,223,148,20,156,1.44,46,42,+4,+0.12,48.1,40.3,+7.8,+0.23,13,2023-2024,b9eec154-3a4d-4243-bc94-8b0fcdf67b1b
