team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,38.0,50,494,158,32.0,13.00,4.16,0.09,0.28,19.2,19,6,9,49.8,42.8,0.09,+0.2,+1.2,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,38.0,47,454,160,35.2,11.95,4.21,0.10,0.28,18.7,29,3,5,47.9,44.0,0.10,-0.9,0.0,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,38.0,42,492,146,29.7,12.95,3.84,0.07,0.25,18.9,19,6,7,53.5,48.1,0.10,-11.5,-12.1,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,38.0,52,537,185,34.5,14.13,4.87,0.09,0.25,18.7,36,6,8,63.8,57.6,0.11,-11.8,-11.6,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,38.0,59,541,168,31.1,14.24,4.42,0.10,0.33,19.0,39,3,3,58.2,55.9,0.11,+0.8,+0.1,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,38.0,68,460,166,36.1,12.11,4.37,0.14,0.39,18.3,15,3,6,53.4,48.7,0.11,+14.6,+16.3,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,38.0,33,366,117,32.0,9.63,3.08,0.07,0.23,18.6,22,6,10,42.1,34.2,0.10,-9.1,-7.2,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,38.0,44,474,144,30.4,12.47,3.79,0.08,0.27,20.0,21,5,5,43.9,40.0,0.09,+0.1,-1.0,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,38.0,52,387,126,32.6,10.18,3.32,0.11,0.33,19.5,29,10,12,45.6,36.1,0.10,+6.4,+5.9,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,38.0,55,420,139,33.1,11.05,3.66,0.12,0.36,18.4,24,5,8,50.2,43.9,0.11,+4.8,+6.1,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,38.0,40,445,140,31.5,11.71,3.68,0.08,0.26,20.5,30,3,5,41.8,38.0,0.09,-1.8,-1.0,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,38.0,48,399,122,30.6,10.50,3.21,0.11,0.36,19.0,17,4,8,47.0,40.6,0.10,+1.0,+3.4,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,38.0,34,491,149,30.3,12.92,3.92,0.06,0.21,18.9,24,3,6,50.0,45.3,0.09,-16.0,-14.3,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,38.0,57,481,175,36.4,12.66,4.61,0.11,0.30,19.3,31,4,5,56.5,52.6,0.11,+0.5,+0.4,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,38.0,31,392,125,31.9,10.32,3.29,0.07,0.21,19.4,14,5,6,37.6,32.8,0.08,-6.6,-6.8,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,38.0,40,441,143,32.4,11.61,3.76,0.07,0.23,19.4,26,7,7,45.0,39.5,0.09,-5.0,-6.5,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,38.0,51,472,153,32.4,12.42,4.03,0.10,0.31,18.4,18,4,5,47.6,43.7,0.10,+3.4,+3.3,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,38.0,40,464,145,31.3,12.21,3.82,0.07,0.23,18.6,14,7,9,50.4,43.6,0.10,-10.4,-10.6,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,38.0,47,489,140,28.6,12.87,3.68,0.08,0.29,18.4,27,7,9,51.2,44.1,0.09,-4.2,-4.1,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,38.0,56,564,172,30.5,14.84,4.53,0.09,0.30,19.3,33,5,6,56.4,51.6,0.09,-0.4,-0.6,13,2018-2019,6f9a2689-bd17-418c-a14c-77fc198c6209
