team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,vs Ajaccio,3,38.0,23,6,0,3,1,30.0,0.25,+8.0,+0.21,156,414,37.7,926,154,31.7,33.1,245,49.0,39.5,504,31,6.2,28,0.74,13.4,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,vs Angers,2,38.0,33,4,1,3,2,36.6,0.26,+5.6,+0.15,156,440,35.5,914,138,34.1,34.0,252,50.8,39.7,466,41,8.8,30,0.79,12.9,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,vs Auxerre,3,38.0,35,7,1,5,3,32.3,0.20,+0.3,+0.01,174,400,43.5,886,167,31.6,31.2,281,42.7,35.8,494,29,5.9,37,0.97,14.2,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,vs Brest,2,38.0,44,7,1,10,1,37.0,0.22,-6.0,-0.16,125,382,32.7,858,182,32.9,31.7,283,35.3,33.9,625,49,7.8,27,0.71,10.9,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,vs Clermont Foot,2,38.0,45,7,0,5,1,49.8,0.30,+5.8,+0.15,121,326,37.1,882,189,26.2,30.4,236,40.3,36.6,443,25,5.6,27,0.71,13.4,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,vs Lens,2,38.0,68,6,0,3,2,61.6,0.29,-4.4,-0.12,168,510,32.9,864,155,39.9,35.2,326,50.6,39.3,637,33,5.2,35,0.92,12.0,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,vs Lille,2,38.0,65,11,0,7,0,64.9,0.27,-0.1,0.00,230,620,37.1,1095,169,42.9,37.2,290,51.7,41.3,521,19,3.6,31,0.82,12.9,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,vs Lorient,2,38.0,52,4,3,8,3,43.7,0.25,-5.3,-0.14,147,341,43.1,736,155,32.6,33.2,222,45.5,37.2,346,17,4.9,39,1.03,15.2,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,vs Lyon,2,38.0,65,6,2,7,2,62.7,0.28,-0.3,-0.01,188,487,38.6,944,167,38.5,35.4,258,48.1,37.0,522,32,6.1,36,0.95,13.1,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,vs Marseille,2,38.0,67,6,2,11,6,55.5,0.28,-5.5,-0.15,243,717,33.9,1024,150,51.3,39.9,309,62.1,44.8,591,33,5.6,25,0.66,10.7,13,2022-2023,41fd20a6-7789-4218-a364-70bbec93714d
