team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,Ajaccio,36,38.0,11216,15286,73.4,206467,81586,4741,5780,82.0,4578,5701,80.3,1448,2889,50.1,12,22.8,23.4,-10.8,234,954,188,71,1169,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,Angers,33,38.0,14103,17463,80.8,252709,88748,5934,6810,87.1,6249,7208,86.7,1435,2536,56.6,18,28.0,27.6,-10.0,276,1124,214,65,1393,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,Auxerre,33,38.0,12386,15989,77.5,240572,90967,4837,5709,84.7,5262,6177,85.2,1838,3237,56.8,17,27.3,25.6,-10.3,301,1020,243,82,1284,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,Brest,29,38.0,12486,16452,75.9,242407,93329,4874,5833,83.6,5395,6456,83.6,1807,3246,55.7,28,29.5,30.9,-1.5,314,1027,243,94,1311,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,Clermont Foot,28,38.0,14212,17961,79.1,256952,96617,6081,7055,86.2,6018,7037,85.5,1613,2887,55.9,26,27.7,28.5,-1.7,267,1004,239,62,1304,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,Lens,29,38.0,17809,21203,84.0,307973,105609,7942,8840,89.8,7624,8652,88.1,1618,2642,61.2,49,47.4,45.6,+1.6,395,1547,354,105,1829,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,Lille,26,38.0,19266,22826,84.4,325045,109059,8924,9956,89.6,8012,8981,89.2,1622,2635,61.6,40,46.4,52.2,-6.4,421,1602,398,61,1982,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,Lorient,30,38.0,14837,18087,82.0,248618,91944,6810,7694,88.5,6246,7147,87.4,1173,2192,53.5,32,29.4,26.5,+2.6,295,994,240,38,1329,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,Lyon,29,38.0,18956,22698,83.5,326617,110346,8477,9572,88.6,8134,9170,88.7,1688,2738,61.7,45,45.1,54.5,-0.1,393,1575,381,76,1883,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,Marseille,30,38.0,16817,20689,81.3,300757,97471,7113,8165,87.1,7385,8560,86.3,1744,2795,62.4,38,47.0,47.7,-9.0,397,1555,443,98,1919,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
