team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
69236f98,/en/squads/69236f98/2021-2022/Angers-Stats,Angers,30,48.4,38.0,23137,2186,7994,10916,4487,585,23128,839,401,47.8,438,52.2,14880,78280,37894,659,500,152,727,373,15213,1335,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
123f3efe,/en/squads/123f3efe/2021-2022/Bordeaux-Stats,Bordeaux,39,47.4,38.0,21609,2364,7619,10032,4195,649,21605,657,355,54.0,302,46.0,13243,71815,35359,609,410,139,676,313,13416,1253,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
fb08dbb3,/en/squads/fb08dbb3/2021-2022/Brest-Stats,Brest,25,43.9,38.0,20760,2287,6773,9255,4953,692,20752,640,315,49.2,325,50.8,12273,69969,33743,666,490,155,664,312,12570,1335,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
d9676424,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats,Clermont Foot,28,50.0,38.0,23488,2137,8082,10780,4860,676,23485,599,327,54.6,272,45.4,14941,76251,36491,617,419,142,618,410,15584,1352,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
fd4e0f7d,/en/squads/fd4e0f7d/2021-2022/Lens-Stats,Lens,28,50.7,38.0,24163,2058,6639,12383,5399,748,24158,594,345,58.1,250,42.1,15515,88191,47289,763,564,142,617,336,16448,1680,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
cb188c0c,/en/squads/cb188c0c/2021-2022/Lille-Stats,Lille,26,50.8,38.0,23068,2112,6990,11083,5263,793,23063,620,313,50.5,306,49.4,14302,79012,40425,725,540,183,655,347,14980,1472,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
d2c87802,/en/squads/d2c87802/2021-2022/Lorient-Stats,Lorient,29,44.4,38.0,21037,2054,6869,10009,4373,597,21034,597,307,51.4,290,48.6,12358,64255,31731,569,446,126,644,332,13060,1251,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
d53c0b06,/en/squads/d53c0b06/2021-2022/Lyon-Stats,Lyon,30,58.4,38.0,27712,2276,7862,13801,6302,913,27704,814,489,60.1,325,39.9,18559,92512,45471,781,625,207,704,408,19671,1739,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
5725cc7b,/en/squads/5725cc7b/2021-2022/Marseille-Stats,Marseille,27,61.7,38.0,27998,1932,7517,14192,6507,861,27988,573,307,53.6,266,46.4,19842,101741,52308,762,630,200,569,328,21071,1854,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
f83960ae,/en/squads/f83960ae/2021-2022/Metz-Stats,Metz,36,42.9,38.0,20273,2201,7342,9598,3595,412,20272,609,334,54.8,275,45.2,12090,68592,32106,572,464,90,710,364,11964,1004,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
fd6114db,/en/squads/fd6114db/2021-2022/Monaco-Stats,Monaco,27,54.1,38.0,24599,2002,6595,12120,6112,936,24590,652,366,56.1,286,43.9,15043,79820,40906,750,546,189,654,321,16188,1855,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
281b0e73,/en/squads/281b0e73/2021-2022/Montpellier-Stats,Montpellier,27,48.2,38.0,21921,2665,7961,9658,4518,574,21917,590,316,53.6,274,46.4,13539,71134,35564,604,424,95,648,340,13818,1269,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
d7a486cd,/en/squads/d7a486cd/2021-2022/Nantes-Stats,Nantes,26,43.9,38.0,20769,1992,6238,9782,4964,703,20764,676,333,49.3,343,50.7,11889,64267,30486,607,467,173,587,352,12477,1319,13,2021-2022,2b0bcc4f-3d97-43c4-ac79-9ac14ad76e05
