team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,vs Brest,25,34.0,585,344,280,238,67,320,646,49.5,326,394,116,278,305,890,783,13,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,vs Clermont Foot,31,34.0,555,331,232,239,84,286,538,53.2,252,359,110,249,352,907,588,10,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,vs Le Havre,27,34.0,570,335,258,250,62,286,546,52.4,260,392,105,287,286,856,579,13,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,vs Lens,27,34.0,537,329,250,219,68,220,446,49.3,226,423,125,298,345,882,720,18,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,vs Lille,28,34.0,603,367,313,217,73,293,629,46.6,336,387,124,263,340,943,558,11,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,vs Lorient,38,34.0,631,389,284,244,103,316,657,48.1,341,351,93,258,293,924,584,15,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,vs Lyon,35,34.0,669,397,322,265,82,317,692,45.8,375,408,112,296,362,1031,678,5,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,vs Marseille,33,34.0,547,325,261,213,73,244,504,48.4,260,370,112,258,381,928,773,6,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,vs Metz,30,34.0,603,382,261,258,84,336,626,53.7,290,303,89,214,259,862,563,12,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,vs Monaco,30,34.0,580,341,292,214,74,255,556,45.9,301,442,133,309,360,940,725,18,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,vs Montpellier,31,34.0,574,362,273,224,77,283,576,49.1,293,410,121,289,302,876,703,10,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,vs Nantes,35,34.0,466,288,236,176,54,212,432,49.1,220,332,108,224,271,737,631,10,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,vs Nice,27,34.0,683,412,304,275,104,342,713,48.0,371,367,125,242,294,977,665,15,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,vs Paris S-G,29,34.0,652,391,354,229,69,364,765,47.6,401,442,145,297,375,1027,614,13,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,vs Reims,29,34.0,596,377,289,227,80,297,626,47.4,329,397,117,280,363,959,644,10,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,vs Rennes,29,34.0,623,378,328,222,73,289,640,45.2,351,386,137,249,359,982,622,3,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,vs Strasbourg,30,34.0,590,368,262,238,90,277,595,46.6,318,283,90,193,287,877,643,11,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,vs Toulouse,26,34.0,532,327,248,224,60,265,554,47.8,289,435,126,309,313,845,605,12,13,2023-2024,9fdd8a86-dd28-43ee-b426-7932d2d53039
