team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,vs Ajaccio,36,38.0,69,8,2,522,512,67,621,349,366,7,9,1,2074,711,602,54.2,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,vs Angers,33,38.0,59,6,2,437,466,70,640,370,450,8,4,2,2056,441,436,50.3,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,vs Auxerre,33,38.0,47,3,0,438,432,82,751,361,393,4,9,3,2102,566,487,53.8,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,vs Brest,29,38.0,76,7,3,482,482,66,674,368,370,7,8,1,2126,569,633,47.3,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,vs Clermont Foot,28,38.0,76,9,4,617,399,54,615,432,366,8,10,1,2239,427,410,51.0,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,vs Lens,29,38.0,79,3,3,517,469,54,523,409,315,3,9,2,1859,369,406,47.6,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,vs Lille,26,38.0,75,6,3,506,471,82,497,404,414,5,12,0,1991,463,440,51.3,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,vs Lorient,30,38.0,80,4,3,527,379,42,910,395,433,2,6,3,2189,479,407,54.1,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,vs Lyon,29,38.0,66,4,1,477,470,73,541,482,438,7,8,2,2207,438,452,49.2,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,vs Marseille,30,38.0,64,0,0,442,510,30,541,454,389,5,7,6,2107,484,491,49.6,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
fd6114db,/en/squads/fd6114db/2022-2023/Monaco-Stats,vs Monaco,27,38.0,58,2,0,429,471,50,570,434,353,5,8,1,2236,457,515,47.0,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
281b0e73,/en/squads/281b0e73/2022-2023/Montpellier-Stats,vs Montpellier,31,38.0,82,10,4,551,470,41,722,411,400,7,7,1,2086,553,480,53.5,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
d7a486cd,/en/squads/d7a486cd/2022-2023/Nantes-Stats,vs Nantes,29,38.0,61,5,1,435,454,52,636,336,415,6,5,2,2061,598,592,50.3,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
132ebc33,/en/squads/132ebc33/2022-2023/Nice-Stats,vs Nice,34,38.0,44,4,2,411,369,54,611,370,417,5,7,1,2087,365,392,48.2,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
e2d8892c,/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats,vs Paris S-G,26,38.0,50,4,0,442,358,56,520,437,486,3,7,3,1944,201,245,45.1,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
7fdd64e0,/en/squads/7fdd64e0/2022-2023/Reims-Stats,vs Reims,34,38.0,66,6,1,438,481,64,690,482,440,2,8,0,2250,465,472,49.6,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
b3072e00,/en/squads/b3072e00/2022-2023/Rennes-Stats,vs Rennes,32,38.0,55,5,0,396,439,90,581,406,376,4,3,3,2022,520,538,49.1,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
c0d3eab4,/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats,vs Strasbourg,29,38.0,68,7,4,500,503,85,632,344,341,9,7,3,2123,573,677,45.8,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
3f8c4b5f,/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats,vs Toulouse,29,38.0,64,2,0,437,441,42,647,399,342,6,4,1,2113,460,483,48.8,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
54195385,/en/squads/54195385/2022-2023/Troyes-Stats,vs Troyes,32,38.0,47,5,2,431,381,65,816,383,388,8,5,2,2160,495,476,51.0,13,2022-2023,169b5c84-1e15-4d95-be2a-013d870eac40
