team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,vs Amiens,27,26.0,28,"2,520",90,100,28.0,308,84,229,78,18,117,1.79,50,31,+19,+0.68,39.3,27.4,+11.9,+0.43,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,vs Angers,26,26.2,28,"2,520",90,100,28.0,308,84,229,79,20,117,1.39,33,28,+5,+0.18,28.4,29.3,-0.9,-0.03,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,vs Bordeaux,26,25.9,28,"2,520",90,100,28.0,308,84,220,80,18,116,1.32,34,40,-6,-0.21,36.9,30.4,+6.6,+0.23,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,vs Brest,24,26.2,28,"2,520",90,100,28.0,308,85,226,81,18,115,1.43,37,34,+3,+0.11,45.5,30.7,+14.8,+0.53,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,vs Dijon,28,26.1,28,"2,520",90,100,28.0,308,83,225,80,17,116,1.61,37,27,+10,+0.36,38.4,30.5,+8.0,+0.28,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,vs Lille,25,26.4,28,"2,520",90,100,28.0,308,85,227,80,23,115,1.11,27,35,-8,-0.29,31.4,40.3,-8.8,-0.32,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,vs Lyon,27,26.1,28,"2,520",90,100,28.0,308,84,221,80,17,114,1.32,27,42,-15,-0.54,27.1,37.6,-10.6,-0.38,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,vs Marseille,23,26.1,28,"2,520",90,100,28.0,308,86,227,79,20,117,0.71,29,41,-12,-0.43,31.8,36.2,-4.4,-0.16,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,vs Metz,24,26.5,28,"2,520",90,100,28.0,308,85,223,83,21,112,1.43,35,27,+8,+0.29,38.1,27.1,+11.0,+0.39,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,vs Monaco,28,26.2,28,"2,520",90,100,28.0,308,85,226,83,20,113,1.32,44,44,0,0.00,42.7,48.9,-6.1,-0.22,13,2019-2020,f95a75a6-88f7-4a4e-a067-40c4b56ecfd2
