rank,team_id,team_url,team,logo_url,home_games,home_wins,home_ties,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_points,home_points_avg,home_xg_for,home_xg_against,home_xg_diff,home_xg_diff_per90,away_games,away_wins,away_ties,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_points,away_points_avg,away_xg_for,away_xg_against,away_xg_diff,away_xg_diff_per90,competition_id,season_id,id
11,69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,Angers,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.69236f98.png,15,8,3,4,20,13,+7,27,1.80,19.1,14.8,+4.3,+0.29,13,3,3,7,8,20,-12,12,0.92,10.2,13.6,-3.4,-0.26,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
12,123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,Bordeaux,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.123f3efe.png,13,4,5,4,19,12,+7,17,1.31,16.6,15.0,+1.6,+0.12,15,5,5,5,21,22,-1,20,1.33,13.7,21.9,-8.2,-0.55,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
13,d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.d7a486cd.png,14,6,2,6,11,11,0,20,1.43,16.3,15.6,+0.7,+0.05,14,5,2,7,17,20,-3,17,1.21,13.9,15.9,-2.0,-0.14,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
14,fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,Brest,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.fb08dbb3.png,14,6,6,2,21,11,+10,24,1.71,18.6,16.0,+2.7,+0.19,14,2,4,8,13,26,-13,10,0.71,12.1,29.5,-17.4,-1.25,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
15,f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,Metz,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.f83960ae.png,14,5,4,5,18,17,+1,19,1.36,15.5,20.3,-4.8,-0.34,14,3,6,5,9,18,-9,15,1.07,11.6,17.8,-6.2,-0.44,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
16,8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,Dijon,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.8dfb7350.png,14,6,6,2,20,15,+5,24,1.71,18.1,15.9,+2.2,+0.16,14,1,3,10,7,22,-15,6,0.43,12.4,22.6,-10.2,-0.73,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
17,d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.d298ef2c.png,14,4,6,4,15,18,-3,18,1.29,16.9,18.2,-1.3,-0.09,14,4,0,10,14,27,-13,12,0.86,14.6,20.6,-6.1,-0.43,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
18,squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.1cbf5f9e.png,14,6,2,6,17,15,+2,20,1.43,17.5,15.3,+2.2,+0.15,14,1,4,9,12,29,-17,7,0.50,12.9,25.6,-12.8,-0.91,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
19,25622401,/en/squads/25622401/2019-2020/Amiens-Stats,Amiens,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.25622401.png,14,3,5,6,17,23,-6,14,1.00,14.2,17.3,-3.1,-0.22,14,1,6,7,14,27,-13,9,0.64,13.2,22.1,-8.8,-0.63,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
20,3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.3f8c4b5f.png,13,3,0,10,11,24,-13,9,0.69,16.4,19.7,-3.3,-0.25,15,0,4,11,11,34,-23,4,0.27,15.4,26.0,-10.6,-0.71,13,2019-2020,eeec795d-8b5e-4d64-8c8f-a300168d2a2a
