team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
69236f98,/en/squads/69236f98/2021-2022/Angers-Stats,Angers,30,27.4,38,"3,420",90,100,38.0,418,84,260,154,16,183,1.08,44,55,-11,-0.29,46.5,50.0,-3.6,-0.09,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
123f3efe,/en/squads/123f3efe/2021-2022/Bordeaux-Stats,Bordeaux,39,25.7,38,"3,420",90,100,38.0,418,81,233,182,19,160,0.82,52,91,-39,-1.03,44.9,66.8,-21.9,-0.58,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
fb08dbb3,/en/squads/fb08dbb3/2021-2022/Brest-Stats,Brest,25,25.4,38,"3,420",90,100,38.0,418,83,270,146,19,185,1.26,49,57,-8,-0.21,43.4,56.3,-12.8,-0.34,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
d9676424,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats,Clermont Foot,28,26.9,38,"3,420",90,100,38.0,418,82,253,159,19,183,0.95,38,69,-31,-0.82,44.4,52.4,-8.0,-0.21,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
fd4e0f7d,/en/squads/fd4e0f7d/2021-2022/Lens-Stats,Lens,28,26.1,38,"3,420",90,100,38.0,418,83,246,170,16,168,1.63,62,48,+14,+0.37,50.2,42.7,+7.5,+0.20,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
cb188c0c,/en/squads/cb188c0c/2021-2022/Lille-Stats,Lille,26,26.1,38,"3,420",90,100,38.0,418,83,269,145,18,181,1.45,48,48,0,0.00,50.5,39.9,+10.6,+0.28,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
d2c87802,/en/squads/d2c87802/2021-2022/Lorient-Stats,Lorient,29,26.2,38,"3,420",90,100,38.0,418,83,263,153,17,190,0.95,35,63,-28,-0.74,41.3,50.5,-9.2,-0.24,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
d53c0b06,/en/squads/d53c0b06/2021-2022/Lyon-Stats,Lyon,30,25.6,38,"3,420",90,100,38.0,418,82,275,139,22,184,1.63,66,51,+15,+0.39,66.9,54.6,+12.4,+0.33,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
5725cc7b,/en/squads/5725cc7b/2021-2022/Marseille-Stats,Marseille,27,25.0,38,"3,420",90,100,38.0,418,84,273,144,17,196,1.87,63,38,+25,+0.66,58.2,39.0,+19.2,+0.51,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
f83960ae,/en/squads/f83960ae/2021-2022/Metz-Stats,Metz,36,25.9,38,"3,420",90,100,38.0,418,81,269,146,25,191,0.82,35,69,-34,-0.89,29.2,62.5,-33.4,-0.88,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
fd6114db,/en/squads/fd6114db/2021-2022/Monaco-Stats,Monaco,27,24.4,38,"3,420",90,100,38.0,418,81,246,168,21,173,1.82,65,40,+25,+0.66,59.3,40.3,+19.0,+0.50,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
281b0e73,/en/squads/281b0e73/2021-2022/Montpellier-Stats,Montpellier,27,25.8,38,"3,420",90,100,38.0,418,83,248,162,16,168,1.13,49,61,-12,-0.32,42.7,57.1,-14.4,-0.38,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
d7a486cd,/en/squads/d7a486cd/2021-2022/Nantes-Stats,Nantes,26,26.1,38,"3,420",90,100,38.0,418,83,256,159,17,170,1.45,55,48,+7,+0.18,45.5,52.7,-7.2,-0.19,13,2021-2022,8369e09d-8324-4391-879d-d8aa7f4e23c6
