team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
squads,/en/squads/69236f98/Angers-Stats,Angers,30,34.0,546,16.06,389,49,25,33,29,21,55,1.62,34,4,3,4,8,2,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/5ae09109/Auxerre-Stats,Auxerre,29,34.0,688,20.24,512,58,35,38,25,20,87,2.56,52,10,8,7,9,1,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/fb08dbb3/Brest-Stats,Brest,30,34.0,730,21.47,498,81,25,48,55,23,85,2.50,51,6,4,13,8,3,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/5c2737db/Le-Havre-Stats,Le Havre,31,34.0,588,17.29,386,57,32,45,53,15,62,1.82,38,3,4,8,8,1,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/fd4e0f7d/Lens-Stats,Lens,33,34.0,859,25.26,647,70,42,66,22,12,65,1.91,47,2,5,8,2,1,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/cb188c0c/Lille-Stats,Lille,27,34.0,769,22.62,582,62,33,52,31,9,84,2.47,51,4,4,14,9,2,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/d53c0b06/Lyon-Stats,Lyon,31,34.0,802,23.59,637,52,34,51,24,4,114,3.35,90,2,7,9,6,0,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
5725cc7b,/en/squads/5725cc7b/2024-2025/Marseille-Stats,Marseille,32,34.0,878,25.82,648,71,55,64,25,15,129,3.79,99,3,8,8,7,4,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
fd6114db,/en/squads/fd6114db/2024-2025/Monaco-Stats,Monaco,28,34.0,868,25.53,658,67,38,56,31,18,106,3.12,77,7,4,11,5,2,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/281b0e73/Montpellier-Stats,Montpellier,35,34.0,614,18.06,429,57,32,34,44,18,39,1.15,23,4,5,3,4,0,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/d7a486cd/Nantes-Stats,Nantes,30,34.0,616,18.12,441,59,43,37,23,13,64,1.88,46,1,8,6,3,0,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/132ebc33/Nice-Stats,Nice,31,34.0,861,25.32,626,63,53,61,38,20,105,3.09,74,8,6,8,8,1,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
e2d8892c,/en/squads/e2d8892c/2024-2025/Paris-Saint-Germain-Stats,Paris S-G,28,34.0,1153,33.91,921,59,64,59,27,23,158,4.65,124,4,11,10,6,3,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/7fdd64e0/Reims-Stats,Reims,34,34.0,689,20.26,505,53,39,50,27,15,57,1.68,43,3,4,7,0,0,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/b3072e00/Rennes-Stats,Rennes,35,34.0,757,22.26,559,72,36,46,29,15,83,2.44,57,5,6,8,5,2,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/d298ef2c/Saint-Etienne-Stats,Saint-Étienne,32,34.0,628,18.47,465,44,45,39,24,11,65,1.91,47,3,6,5,4,0,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/c0d3eab4/Strasbourg-Stats,Strasbourg,30,34.0,622,18.29,456,50,41,34,25,16,93,2.74,71,6,3,6,5,2,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
squads,/en/squads/3f8c4b5f/Toulouse-Stats,Toulouse,27,34.0,699,20.56,484,80,36,43,41,15,78,2.29,56,6,5,4,6,1,13,2024-2025,da297b28-3b84-4d67-99fc-799f05562896
