team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
69236f98,/en/squads/69236f98/2021-2022/Angers-Stats,vs Angers,30,51.3,38.0,24227,2051,6905,12125,5468,657,24222,659,375,56.9,284,43.1,15822,82605,41044,711,545,131,613,335,16170,1602,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
123f3efe,/en/squads/123f3efe/2021-2022/Bordeaux-Stats,vs Bordeaux,39,52.7,38.0,23533,2088,6933,11438,5430,763,23524,741,418,56.4,323,43.6,14932,83784,43142,774,612,179,623,319,15401,1630,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
fb08dbb3,/en/squads/fb08dbb3/2021-2022/Brest-Stats,vs Brest,25,56.2,38.0,25656,2028,7312,13468,5149,845,25652,655,345,52.7,310,47.3,16170,88283,46765,683,468,163,676,372,17583,1805,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
d9676424,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats,vs Clermont Foot,28,50.0,38.0,23897,2279,7651,11589,4871,724,23892,666,374,56.2,291,43.7,15533,81908,39141,592,477,144,657,331,15844,1435,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
fd4e0f7d,/en/squads/fd4e0f7d/2021-2022/Lens-Stats,vs Lens,28,49.2,38.0,23589,2304,7628,11173,5042,647,23584,603,336,55.7,266,44.1,15021,80745,39797,654,530,152,600,326,15734,1314,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
cb188c0c,/en/squads/cb188c0c/2021-2022/Lille-Stats,vs Lille,26,49.2,38.0,22618,2208,7186,10546,5121,690,22612,619,314,50.7,305,49.3,13683,71774,35932,723,553,144,688,348,14392,1459,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
d2c87802,/en/squads/d2c87802/2021-2022/Lorient-Stats,vs Lorient,29,55.7,38.0,25266,2003,7112,12479,5929,774,25260,811,428,52.8,383,47.2,16366,86995,44986,755,581,148,680,313,17291,1603,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
d53c0b06,/en/squads/d53c0b06/2021-2022/Lyon-Stats,vs Lyon,30,41.2,38.0,20987,2251,7090,9512,4645,697,20979,614,335,54.6,279,45.4,12256,67465,34067,661,493,157,698,353,12856,1306,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
5725cc7b,/en/squads/5725cc7b/2021-2022/Marseille-Stats,vs Marseille,27,38.0,38.0,19076,2231,6674,8956,3645,518,19072,501,269,53.7,232,46.3,11717,63728,30845,502,359,130,586,324,12098,1113,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
f83960ae,/en/squads/f83960ae/2021-2022/Metz-Stats,vs Metz,36,57.2,38.0,25049,1842,6819,12456,6034,910,25044,650,349,53.7,300,46.2,15412,84985,44226,732,505,163,670,411,16897,1724,13,2021-2022,1dc5bc26-947b-4838-9e5b-1c2e3d7b7279
