team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
25622401,/en/squads/25622401/2017-2018/Amiens-Stats,vs Amiens,2,38.0,37,3,2,3,1,27.3,0.25,-8.7,-0.23,237,553,42.9,895,181,42.9,36.1,255,66.3,48.7,474,27,5.7,36,0.95,15.3,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
69236f98,/en/squads/69236f98/2017-2018/Angers-Stats,vs Angers,3,38.0,42,4,0,7,1,44.5,0.26,+3.5,+0.09,195,503,38.8,831,182,38.0,34.6,287,65.2,48.5,533,38,7.1,52,1.37,15.0,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
123f3efe,/en/squads/123f3efe/2017-2018/Bordeaux-Stats,vs Bordeaux,2,38.0,53,4,0,6,1,49.1,0.29,-2.9,-0.08,261,651,40.1,933,153,45.9,38.0,327,68.2,50.6,550,39,7.1,29,0.76,13.3,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
74229020,/en/squads/74229020/2017-2018/Caen-Stats,vs Caen,2,38.0,27,5,0,4,2,37.6,0.24,+12.6,+0.33,252,656,38.4,952,170,45.3,37.5,326,69.0,49.7,762,44,5.8,42,1.11,14.5,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
8dfb7350,/en/squads/8dfb7350/2017-2018/Dijon-Stats,vs Dijon,1,38.0,55,5,0,4,3,42.1,0.24,-9.9,-0.26,256,574,44.6,846,180,44.4,37.0,305,64.9,48.6,441,20,4.5,46,1.21,16.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
d41b5f53,/en/squads/d41b5f53/2017-2018/Guingamp-Stats,vs Guingamp,1,38.0,48,6,3,8,2,51.6,0.29,+5.6,+0.15,245,660,37.1,963,140,44.8,38.2,312,73.4,52.7,587,31,5.3,40,1.05,14.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
cb188c0c,/en/squads/cb188c0c/2017-2018/Lille-Stats,vs Lille,4,38.0,41,2,1,5,0,41.2,0.29,+0.2,+0.01,204,547,37.3,802,154,42.6,36.8,302,67.9,49.2,455,28,6.2,43,1.13,14.9,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
d53c0b06,/en/squads/d53c0b06/2017-2018/Lyon-Stats,vs Lyon,2,38.0,87,6,6,6,2,72.4,0.29,-12.6,-0.33,246,662,37.2,825,124,47.8,38.4,318,84.3,54.8,444,19,4.3,29,0.76,13.3,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
5725cc7b,/en/squads/5725cc7b/2017-2018/Marseille-Stats,vs Marseille,2,38.0,80,5,0,9,1,77.4,0.31,-1.6,-0.04,239,645,37.1,781,176,49.9,39.6,330,77.3,53.3,671,35,5.2,33,0.87,13.0,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
f83960ae,/en/squads/f83960ae/2017-2018/Metz-Stats,vs Metz,3,38.0,34,3,0,7,1,36.3,0.21,+3.3,+0.09,199,506,39.3,880,194,36.8,34.6,306,59.5,47.0,551,28,5.1,29,0.76,13.7,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
fd6114db,/en/squads/fd6114db/2017-2018/Monaco-Stats,vs Monaco,3,38.0,85,7,1,7,2,65.3,0.33,-17.7,-0.47,317,745,42.6,1021,172,48.5,38.4,326,76.7,53.6,603,31,5.1,26,0.69,13.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
281b0e73,/en/squads/281b0e73/2017-2018/Montpellier-Stats,vs Montpellier,1,38.0,36,0,1,4,0,42.3,0.26,+6.3,+0.17,255,659,38.7,879,182,42.8,36.5,337,84.0,55.8,639,28,4.4,35,0.92,14.5,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
d7a486cd,/en/squads/d7a486cd/2017-2018/Nantes-Stats,vs Nantes,2,38.0,36,4,2,4,0,36.6,0.25,+0.6,+0.02,257,631,40.7,1032,185,40.6,36.6,342,62.0,47.1,634,55,8.7,37,0.97,13.9,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
132ebc33,/en/squads/132ebc33/2017-2018/Nice-Stats,vs Nice,2,38.0,53,8,2,5,1,50.6,0.23,-1.4,-0.04,213,503,42.3,796,150,40.7,36.4,260,68.8,49.5,434,23,5.3,42,1.11,14.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
e2d8892c,/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats,vs Paris S-G,2,38.0,108,7,4,4,8,91.9,0.34,-8.1,-0.21,258,662,39.0,719,176,51.7,39.9,370,78.4,53.5,504,22,4.4,32,0.84,13.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
b3072e00,/en/squads/b3072e00/2017-2018/Rennes-Stats,vs Rennes,3,38.0,50,6,1,4,2,46.6,0.30,-1.4,-0.04,248,687,36.1,940,164,46.9,37.8,327,75.2,53.2,587,20,3.4,31,0.82,14.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
d298ef2c,/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats,vs Saint-Étienne,2,38.0,47,7,0,5,2,51.7,0.27,+6.7,+0.18,217,583,37.2,819,152,48.2,38.6,276,68.1,51.1,504,23,4.6,22,0.58,13.5,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
c0d3eab4,/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats,vs Strasbourg,3,38.0,44,7,2,3,1,39.3,0.25,-3.7,-0.10,210,550,38.2,802,181,40.6,36.4,330,67.9,49.9,605,29,4.8,48,1.26,15.7,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
3f8c4b5f,/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats,vs Toulouse,1,38.0,38,8,0,4,3,42.6,0.23,+7.6,+0.20,241,644,37.4,919,168,45.6,37.9,308,73.1,51.8,633,38,6.0,29,0.76,13.2,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
54195385,/en/squads/54195385/2017-2018/Troyes-Stats,vs Troyes,2,38.0,32,2,1,3,2,36.2,0.28,+6.2,+0.16,198,467,42.4,914,206,35.3,34.5,263,54.8,45.9,532,42,7.9,41,1.08,13.8,13,2017-2018,d2b1e7e1-5bf0-426f-8251-347457a620ed
