ranker,nationality,players,minutes,List,competition_id,season_id,id
1,frFrance,303,"367,237","Alexandre Lacazette,Florian Thauvin,Bafétimbi Gomis,Jimmy Briand,Lois Diony,Thomas Lemar,Ronny Rodelin,Morgan Sanson,Yannis Salibur,Nicolas de Préville...",13,2016-2017,ce29087d-2b15-44ca-9ac4-224537d2946c
2,snSenegal,26,"31,320","Younousse Sankharé,Cheikh N'Doye,Famara Diedhiou,Youssouf Sabaly,Issiar Dia,Opa Nguette,Ismaila Sarr,Mustapha Diallo,Henri Saivet,Zargo Touré...",13,2016-2017,ce29087d-2b15-44ca-9ac4-224537d2946c
3,brBrazil,22,"41,980","Lucas Moura,Fabinho,Malcom,Lucas Lima,Dante,Jemerson,Fernando Marçal,Diego Carlos,Dalbert Henrique,Vitorino Hilton...",13,2016-2017,ce29087d-2b15-44ca-9ac4-224537d2946c
4,ciCôte d'Ivoire,21,"22,930","Jean Seri,Giovanni Sio,Ismaël Traoré,Maxwel Cornet,Koffi Djidji,Cheick Doukouré,Serge Aurier,Nicolas Pépé,Jonathan Bamba,Ismaël Diomandé...",13,2016-2017,ce29087d-2b15-44ca-9ac4-224537d2946c
,,,,View Complete Nationalities Table,13,2016-2017,ce29087d-2b15-44ca-9ac4-224537d2946c
