team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,vs Brest,25,46.4,34.0,19138,2227,6465,8820,4099,626,19135,762,409,53.7,306,40.2,12854,78100,37002,578,466,139,578,373,11598,1322,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,vs Clermont Foot,31,51.1,34.0,21388,1955,6056,10203,5361,841,21379,665,321,48.3,312,46.9,15503,87754,41427,635,565,161,538,269,14154,1561,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,vs Le Havre,27,55.3,34.0,22612,2049,6446,11167,5229,734,22608,608,289,47.5,283,46.5,16774,93031,43084,617,611,146,504,277,15571,1515,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,vs Lens,27,47.1,34.0,20095,2471,7041,9292,4001,640,20087,617,278,45.1,291,47.2,14231,80032,35649,519,446,137,520,263,12862,1130,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,vs Lille,28,43.4,34.0,18257,2185,6741,8087,3679,561,18252,616,302,49.0,278,45.1,12952,76175,34274,532,415,130,459,316,11583,1103,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,vs Lorient,38,53.7,34.0,22851,1952,5906,11148,6048,869,22843,579,279,48.2,252,43.5,17046,94852,45149,648,623,177,484,286,15793,1632,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,vs Lyon,35,48.2,34.0,20720,2193,6186,9915,4852,732,20714,612,328,53.6,250,40.8,14943,85944,39810,648,575,147,516,288,13604,1369,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,vs Marseille,33,46.3,34.0,19426,2302,6720,8711,4262,628,19423,615,295,48.0,292,47.5,13701,81287,38791,630,569,144,564,312,12399,1216,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,vs Metz,30,64.5,34.0,25406,1773,6023,13185,6432,871,25400,545,276,50.6,238,43.7,19361,109820,52869,739,724,151,482,324,18327,1931,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,vs Monaco,30,46.4,34.0,19752,2425,7066,8687,4253,672,19746,743,364,49.0,322,43.3,13560,78413,34929,602,471,151,557,342,12150,1296,13,2023-2024,fcd8b9cf-f184-4f68-b4e6-31a8cf16b541
