team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,vs Amiens,27,28.0,49,409,141,34.5,14.61,5.04,0.12,0.34,19.4,21,1,1,39.3,38.6,0.10,+9.7,+9.4,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,vs Angers,26,28.0,33,265,87,32.8,9.46,3.11,0.11,0.34,18.6,13,3,3,28.4,26.1,0.10,+4.6,+3.9,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,vs Bordeaux,26,28.0,33,357,105,29.4,12.75,3.75,0.09,0.30,19.0,10,2,3,36.9,34.6,0.10,-3.9,-3.6,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,vs Brest,24,28.0,37,407,137,33.7,14.54,4.89,0.08,0.24,17.6,18,4,6,45.5,40.8,0.10,-8.5,-7.8,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,vs Dijon,28,28.0,35,396,127,32.1,14.14,4.54,0.09,0.27,18.4,13,1,1,38.4,37.6,0.10,-3.4,-3.6,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,vs Lille,25,28.0,24,271,78,28.8,9.68,2.79,0.07,0.26,18.1,15,4,6,31.4,26.7,0.10,-7.4,-6.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,vs Lyon,27,28.0,24,307,95,30.9,10.96,3.39,0.07,0.23,21.1,21,2,3,27.1,24.7,0.08,-3.1,-2.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,vs Marseille,23,28.0,27,273,94,34.4,9.75,3.36,0.08,0.24,18.9,19,4,5,31.8,28.0,0.11,-4.8,-5.0,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,vs Metz,24,28.0,35,384,131,34.1,13.71,4.68,0.08,0.24,19.0,18,4,4,38.1,35.0,0.09,-3.1,-4.0,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,vs Monaco,28,28.0,43,362,128,35.4,12.93,4.57,0.10,0.29,18.4,14,6,6,42.7,38.1,0.11,+0.3,-1.1,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
