team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
25622401,/en/squads/25622401/2017-2018/Amiens-Stats,vs Amiens,30,56.7,38.0,24834,1809,6634,12215,6267,809,24830,623,380,61.0,243,39.0,13776,75887,40930,807,634,150,657,415,15943,1721,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
69236f98,/en/squads/69236f98/2017-2018/Angers-Stats,vs Angers,27,54.9,38.0,25222,1973,6845,13607,5033,599,25215,766,522,68.1,244,31.9,14270,78749,43047,749,523,139,645,417,16865,1764,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
123f3efe,/en/squads/123f3efe/2017-2018/Bordeaux-Stats,vs Bordeaux,31,49.4,38.0,22497,2088,6963,11174,4657,560,22489,682,436,63.9,245,35.9,12531,69740,37090,660,532,109,574,453,14309,1389,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
74229020,/en/squads/74229020/2017-2018/Caen-Stats,vs Caen,26,54.5,38.0,24116,2168,7212,11816,5368,671,24111,747,471,63.1,276,36.9,12887,68536,35774,666,511,158,701,457,15041,1535,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
8dfb7350,/en/squads/8dfb7350/2017-2018/Dijon-Stats,vs Dijon,26,51.6,38.0,22571,1961,6426,11068,5341,721,22557,687,437,63.6,250,36.4,12548,69346,36596,783,512,160,609,435,14224,1617,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
d41b5f53,/en/squads/d41b5f53/2017-2018/Guingamp-Stats,vs Guingamp,23,50.3,38.0,22449,2170,6993,10736,4982,696,22442,672,444,66.1,228,33.9,12029,67139,35989,763,526,152,550,412,14205,1474,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
cb188c0c,/en/squads/cb188c0c/2017-2018/Lille-Stats,vs Lille,25,46.2,38.0,21629,1819,6357,10589,4970,713,21622,606,377,62.2,228,37.6,12384,68974,37215,697,538,144,602,452,13614,1446,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
d53c0b06,/en/squads/d53c0b06/2017-2018/Lyon-Stats,vs Lyon,26,44.4,38.0,20834,2073,6382,10051,4644,562,20827,573,366,63.9,207,36.1,11420,63297,33334,689,601,125,557,433,12838,1338,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
5725cc7b,/en/squads/5725cc7b/2017-2018/Marseille-Stats,vs Marseille,26,42.2,38.0,19518,2234,6513,9165,4069,564,19512,756,464,61.4,292,38.6,10008,56903,29559,616,411,125,568,465,11296,1224,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
f83960ae,/en/squads/f83960ae/2017-2018/Metz-Stats,vs Metz,36,54.5,38.0,24438,2002,7209,12183,5297,770,24434,682,430,63.0,252,37.0,13741,74905,41316,750,523,162,593,455,16004,1747,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
fd6114db,/en/squads/fd6114db/2017-2018/Monaco-Stats,vs Monaco,32,49.1,38.0,21916,2328,7229,10313,4619,604,21911,700,437,62.4,263,37.6,12017,64780,32624,647,495,132,542,456,13558,1369,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
281b0e73,/en/squads/281b0e73/2017-2018/Montpellier-Stats,vs Montpellier,23,53.0,38.0,23957,2143,7123,12669,4421,521,23951,589,360,61.1,229,38.9,13541,72663,37146,701,476,105,597,451,15686,1447,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
d7a486cd,/en/squads/d7a486cd/2017-2018/Nantes-Stats,vs Nantes,30,56.3,38.0,25209,2219,7701,12072,5640,765,25205,662,390,58.9,272,41.1,13825,75077,39317,799,639,160,582,484,16326,1745,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
132ebc33,/en/squads/132ebc33/2017-2018/Nice-Stats,vs Nice,31,41.9,38.0,20901,1885,5775,10223,5163,675,20896,574,342,59.6,231,40.2,12274,65974,34984,706,591,155,528,357,13609,1481,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
e2d8892c,/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats,vs Paris S-G,28,33.7,38.0,17495,2451,6547,7396,3843,482,17490,594,381,64.1,213,35.9,9338,55447,30691,691,534,135,444,433,10195,1051,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
b3072e00,/en/squads/b3072e00/2017-2018/Rennes-Stats,vs Rennes,28,50.1,38.0,22131,2156,7227,10679,4460,612,22123,747,484,64.8,263,35.2,11834,65942,35966,688,498,138,532,393,13634,1414,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
d298ef2c,/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats,vs Saint-Étienne,30,48.7,38.0,22351,1897,6308,10927,5384,728,22344,681,437,64.2,244,35.8,12557,70460,37582,784,546,174,565,435,14079,1452,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
c0d3eab4,/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats,vs Strasbourg,25,50.9,38.0,21860,1967,6174,10782,5146,735,21853,661,418,63.2,243,36.8,12055,70000,38155,813,579,162,634,507,13488,1614,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
3f8c4b5f,/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats,vs Toulouse,25,54.3,38.0,23366,2221,7162,10999,5463,687,23360,663,408,61.5,254,38.3,12514,70438,37313,721,522,159,572,445,14519,1552,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
54195385,/en/squads/54195385/2017-2018/Troyes-Stats,vs Troyes,25,57.4,38.0,26294,1839,6845,13731,5971,749,26289,675,448,66.4,225,33.3,14936,82027,45669,895,673,174,575,432,17743,1746,13,2017-2018,af5f2ed5-e321-42ca-95f3-46147b79b53b
