team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,38.0,61,3,0,539,498,64,724,406,380,7,3,1,1983,705,722,49.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,38.0,76,3,2,470,420,73,730,412,427,4,10,2,2073,565,616,47.8,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,38.0,69,2,1,522,514,54,745,369,481,4,6,0,2202,721,660,52.2,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,38.0,65,4,2,525,523,58,751,330,386,5,4,0,2019,821,757,52.0,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,38.0,48,5,2,467,542,53,695,359,390,2,4,2,2054,800,694,53.5,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,38.0,76,4,4,489,463,44,615,414,431,4,6,0,1988,843,778,52.0,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,38.0,76,8,1,540,458,82,674,467,465,9,13,2,1969,574,565,50.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,38.0,70,10,1,495,423,47,565,517,426,3,10,0,1897,513,612,45.6,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,38.0,69,3,1,485,480,63,517,440,417,10,5,1,1852,622,695,47.2,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,38.0,68,4,0,533,502,74,634,449,379,7,5,0,1987,594,611,49.3,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,38.0,65,5,2,515,510,45,655,409,410,3,3,3,2022,741,729,50.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,38.0,79,4,1,518,469,59,630,494,400,7,8,2,2089,685,767,47.2,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,38.0,66,6,3,550,399,84,734,400,483,6,9,2,2071,502,516,49.3,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,38.0,86,7,3,522,466,74,625,398,447,5,6,2,2033,828,693,54.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,38.0,53,5,3,463,450,52,536,493,482,4,12,2,1876,336,402,45.5,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,38.0,54,5,3,494,501,38,829,412,384,4,2,0,2022,718,647,52.6,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,38.0,84,7,2,506,457,40,681,389,441,3,10,3,1918,560,625,47.3,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,38.0,70,5,0,484,430,69,631,451,406,5,5,3,1936,643,609,51.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,38.0,64,6,0,430,482,49,706,390,387,8,7,1,1962,615,631,49.4,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,38.0,73,3,1,499,531,70,798,419,438,5,11,0,2123,653,712,47.8,13,2018-2019,3ea6188e-4ef2-4457-9d55-c254da123ffb
