team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
7a54bb4f,/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats,vs Ajaccio,36,38.0,20436,18521,1848,569,48,132,621,806,167,70,57,0,16356,67,313,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
69236f98,/en/squads/69236f98/2022-2023/Angers-Stats,vs Angers,33,38.0,19945,18056,1819,504,45,160,640,793,199,88,72,1,16447,70,334,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
5ae09109,/en/squads/5ae09109/2022-2023/Auxerre-Stats,vs Auxerre,33,38.0,21041,19171,1788,488,75,134,751,739,207,84,85,2,17165,82,372,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
fb08dbb3,/en/squads/fb08dbb3/2022-2023/Brest-Stats,vs Brest,29,38.0,20233,18335,1832,526,68,123,674,746,194,80,79,0,16383,66,368,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
d9676424,/en/squads/d9676424/2022-2023/Clermont-Foot-Stats,vs Clermont Foot,28,38.0,19391,17685,1652,445,56,143,615,737,152,61,59,0,15740,54,350,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
fd4e0f7d,/en/squads/fd4e0f7d/2022-2023/Lens-Stats,vs Lens,29,38.0,16976,15126,1796,535,40,66,523,668,161,67,69,1,13591,54,325,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
cb188c0c,/en/squads/cb188c0c/2022-2023/Lille-Stats,vs Lille,26,38.0,14925,13088,1755,543,46,119,497,686,136,57,56,1,11379,82,354,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
d2c87802,/en/squads/d2c87802/2022-2023/Lorient-Stats,vs Lorient,30,38.0,20818,19150,1626,425,41,120,910,678,211,95,87,0,17282,42,401,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
d53c0b06,/en/squads/d53c0b06/2022-2023/Lyon-Stats,vs Lyon,29,38.0,16553,14765,1715,527,40,105,541,665,163,76,55,1,12929,73,358,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
5725cc7b,/en/squads/5725cc7b/2022-2023/Marseille-Stats,vs Marseille,30,38.0,15822,13925,1867,583,26,82,541,716,155,54,72,0,12111,30,281,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
fd6114db,/en/squads/fd6114db/2022-2023/Monaco-Stats,vs Monaco,27,38.0,19832,18094,1688,557,57,106,570,605,163,59,62,0,16087,50,375,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
281b0e73,/en/squads/281b0e73/2022-2023/Montpellier-Stats,vs Montpellier,31,38.0,19336,17466,1829,525,61,127,722,756,184,89,75,0,15637,41,369,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
d7a486cd,/en/squads/d7a486cd/2022-2023/Nantes-Stats,vs Nantes,29,38.0,20454,18566,1836,504,57,100,636,795,191,87,70,1,16588,52,368,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
132ebc33,/en/squads/132ebc33/2022-2023/Nice-Stats,vs Nice,34,38.0,19624,17984,1586,412,56,150,611,665,154,61,68,0,16263,54,351,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
e2d8892c,/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats,vs Paris S-G,26,38.0,17091,15677,1358,435,54,115,520,397,145,63,56,1,14354,56,287,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
7fdd64e0,/en/squads/7fdd64e0/2022-2023/Reims-Stats,vs Reims,34,38.0,18644,16670,1910,562,46,139,690,744,174,57,73,3,14671,64,382,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
b3072e00,/en/squads/b3072e00/2022-2023/Rennes-Stats,vs Rennes,32,38.0,17037,15206,1741,500,48,135,581,717,155,55,46,2,13332,90,335,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
c0d3eab4,/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats,vs Strasbourg,29,38.0,20557,18599,1873,537,52,170,632,797,174,67,75,1,16499,85,358,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
3f8c4b5f,/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats,vs Toulouse,29,38.0,18410,16526,1842,516,48,92,647,750,191,100,67,0,14701,42,369,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
54195385,/en/squads/54195385/2022-2023/Troyes-Stats,vs Troyes,32,38.0,22021,20355,1601,428,49,135,816,630,239,98,92,0,18477,65,312,13,2022-2023,c5dab3ba-fdd0-4555-b93f-799dd19ef701
