team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,vs Brest,25,34.0,15176,13505,1607,432,44,84,534,664,143,65,56,0,11747,64,337,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,vs Clermont Foot,31,34.0,17611,16060,1510,420,53,92,642,638,173,61,60,1,14270,41,295,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,vs Le Havre,27,34.0,19043,17347,1625,465,48,87,607,695,156,52,69,0,15710,71,279,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,vs Lens,27,34.0,16265,14626,1600,497,38,56,488,622,128,52,54,0,12996,39,303,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,vs Lille,28,34.0,14728,13163,1473,399,50,102,506,610,142,72,41,0,11698,92,270,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,vs Lorient,38,34.0,19173,17646,1489,431,24,90,733,590,191,79,75,1,15949,38,314,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,vs Lyon,35,34.0,16844,15324,1469,449,56,95,594,546,150,62,69,0,13756,51,255,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,vs Marseille,33,34.0,15560,13985,1536,429,23,97,553,562,162,73,70,0,12519,39,310,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,vs Metz,30,34.0,21875,20255,1569,436,36,72,736,668,182,65,97,0,18493,51,345,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,vs Monaco,30,34.0,15731,13998,1670,522,61,107,568,624,156,61,65,0,12256,63,353,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,vs Montpellier,31,34.0,18181,16581,1551,460,44,77,669,611,173,75,72,0,14871,49,308,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,vs Nantes,35,34.0,19173,17524,1608,464,39,114,621,684,176,58,91,0,15934,41,271,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,vs Nice,27,34.0,16675,15200,1425,436,48,81,489,563,104,34,48,1,13633,50,321,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,vs Paris S-G,29,34.0,12950,11502,1403,389,35,72,515,491,159,55,70,0,10100,45,269,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,vs Reims,29,34.0,16208,14494,1654,500,51,109,653,673,177,56,84,0,12888,60,302,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,vs Rennes,29,34.0,16224,14643,1517,443,33,100,583,585,151,60,48,0,13026,64,307,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,vs Strasbourg,30,34.0,18849,17179,1595,477,57,97,576,648,169,57,84,0,15611,75,329,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,vs Toulouse,26,34.0,17445,15791,1618,527,30,75,605,618,177,72,75,2,14170,36,318,13,2023-2024,32cb68c6-7eb8-44ca-9965-9242ec62e1f5
