team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,Amiens,27,27.4,28,"2,520",90,100,28.0,308,84,,83,19,113,0.82,31,50,-19,-0.68,27.4,39.3,-11.9,-0.43,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,Angers,26,28.0,28,"2,520",90,100,28.0,308,84,,80,23,116,1.39,28,33,-5,-0.18,29.3,28.4,+0.9,+0.03,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,Bordeaux,26,26.9,28,"2,520",90,100,28.0,308,84,,84,20,111,1.32,40,34,+6,+0.21,30.4,36.9,-6.6,-0.23,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,Brest,24,26.1,28,"2,520",90,100,28.0,308,85,,82,18,114,1.21,34,37,-3,-0.11,30.7,45.5,-14.8,-0.53,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,Dijon,28,26.9,28,"2,520",90,100,28.0,308,83,,82,25,114,1.07,27,37,-10,-0.36,30.5,38.4,-8.0,-0.28,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,Lille,25,24.3,28,"2,520",90,100,28.0,308,85,,80,17,116,1.75,35,27,+8,+0.29,40.3,31.4,+8.8,+0.32,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,Lyon,27,24.8,28,"2,520",90,100,28.0,308,84,,81,21,115,1.43,42,27,+15,+0.54,37.6,27.1,+10.6,+0.38,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,Marseille,23,27.1,28,"2,520",90,100,28.0,308,86,,82,15,114,2.00,41,29,+12,+0.43,36.2,31.8,+4.4,+0.16,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,Metz,24,25.9,28,"2,520",90,100,28.0,308,85,,77,18,119,1.21,27,35,-8,-0.29,27.1,38.1,-11.0,-0.39,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,Monaco,28,26.0,28,"2,520",90,100,28.0,308,85,,76,16,117,1.43,44,44,0,0.00,48.9,42.7,+6.1,+0.22,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,Montpellier,27,28.5,28,"2,520",90,100,28.0,308,86,,74,16,121,1.43,35,34,+1,+0.04,35.3,34.7,+0.5,+0.02,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,29,25.4,28,"2,520",90,100,28.0,308,86,,71,17,124,1.32,28,31,-3,-0.11,30.2,31.5,-1.2,-0.04,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,Nice,31,23.9,28,"2,520",90,100,28.0,308,84,,82,18,114,1.46,41,38,+3,+0.11,35.7,43.9,-8.2,-0.29,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,28,25.4,28,"2,520",90,100,28.0,308,85,,80,15,116,0.96,29,44,-15,-0.54,30.3,40.9,-10.6,-0.38,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,Paris S-G,31,27.2,27,"2,430",90,100,27.0,297,84,,79,23,110,2.52,75,24,+51,+1.89,74.2,23.1,+51.1,+1.89,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,Reims,26,25.3,28,"2,520",90,100,28.0,308,85,,81,18,115,1.46,26,21,+5,+0.18,30.6,28.5,+2.1,+0.08,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,Rennes,26,25.5,28,"2,520",90,100,28.0,308,85,,83,17,111,1.79,38,24,+14,+0.50,37.1,30.2,+6.9,+0.25,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,31,27.0,28,"2,520",90,100,28.0,308,84,,82,23,114,1.07,29,45,-16,-0.57,31.4,38.8,-7.4,-0.26,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,Strasbourg,25,25.8,27,"2,430",90,100,27.0,297,86,,80,15,109,1.41,32,32,0,0.00,34.2,32.2,+2.0,+0.07,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,30,25.1,28,"2,520",90,100,28.0,308,84,,82,20,113,0.46,22,58,-36,-1.29,31.7,45.6,-13.9,-0.50,13,2019-2020,d5e60e75-6af5-4326-9198-8e6c9ebd95c3
