team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,Brest,25,34.0,837,24.62,590,73,45,59,47,23,85,2.50,55,8,3,10,7,2,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,Clermont Foot,31,34.0,672,19.76,490,59,30,44,40,9,50,1.47,37,4,0,4,5,0,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,Le Havre,27,34.0,693,20.38,482,69,44,38,47,13,63,1.85,40,3,7,4,8,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,Lens,27,34.0,857,25.21,648,68,38,53,36,14,74,2.18,54,5,3,7,4,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,Lille,28,34.0,773,22.74,529,71,58,47,51,17,81,2.38,46,8,8,12,6,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,Lorient,38,34.0,641,18.85,473,54,32,36,32,14,63,1.85,46,1,2,11,2,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,Lyon,35,34.0,764,22.47,533,62,58,64,35,12,84,2.47,56,3,8,12,5,0,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,Marseille,33,34.0,851,25.03,626,68,48,51,49,9,88,2.59,66,3,2,12,5,0,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,Metz,30,34.0,570,16.76,372,60,38,42,41,17,60,1.76,41,4,6,5,3,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,Monaco,30,34.0,884,26.00,650,73,38,65,32,26,107,3.15,81,4,6,10,4,2,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,Montpellier,31,34.0,748,22.00,503,76,45,51,57,16,66,1.94,44,5,6,7,4,0,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,Nantes,35,34.0,665,19.56,505,37,35,44,32,12,48,1.41,32,4,1,4,6,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,Nice,27,34.0,791,23.26,571,66,53,49,35,17,69,2.03,48,5,5,3,7,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,Paris S-G,29,34.0,943,27.74,743,44,76,32,35,13,145,4.26,114,4,11,5,10,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,Reims,29,34.0,727,21.38,544,52,51,51,21,8,71,2.09,52,3,7,3,4,2,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,Rennes,29,34.0,864,25.41,605,67,61,67,47,17,94,2.76,58,1,7,15,11,2,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,Strasbourg,30,34.0,638,18.76,449,53,52,31,36,17,61,1.79,30,7,7,9,6,2,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,Toulouse,26,34.0,694,20.41,475,66,40,52,37,24,76,2.24,55,6,1,5,8,1,13,2023-2024,1ef09706-869e-4bda-88c0-1c2522cba244
