team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
69236f98,/en/squads/69236f98/2021-2022/Angers-Stats,Angers,30,38.0,619,370,301,253,65,284,659,43.1,375,384,99,285,423,1042,631,9,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
123f3efe,/en/squads/123f3efe/2021-2022/Bordeaux-Stats,Bordeaux,39,38.0,642,377,321,243,78,323,741,43.6,418,357,104,253,454,1096,688,19,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
fb08dbb3,/en/squads/fb08dbb3/2021-2022/Brest-Stats,Brest,25,38.0,682,400,342,249,91,310,655,47.3,345,369,108,261,469,1151,707,4,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
d9676424,/en/squads/d9676424/2021-2022/Clermont-Foot-Stats,Clermont Foot,28,38.0,622,361,285,262,75,291,665,43.8,374,372,99,273,386,1008,527,9,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
fd4e0f7d,/en/squads/fd4e0f7d/2021-2022/Lens-Stats,Lens,28,38.0,591,359,273,243,75,266,602,44.2,336,360,99,261,455,1046,616,7,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
cb188c0c,/en/squads/cb188c0c/2021-2022/Lille-Stats,Lille,26,38.0,653,359,310,274,69,305,619,49.3,314,351,111,240,377,1030,672,6,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
d2c87802,/en/squads/d2c87802/2021-2022/Lorient-Stats,Lorient,29,38.0,696,412,337,292,67,383,811,47.2,428,405,115,290,412,1108,776,9,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
d53c0b06,/en/squads/d53c0b06/2021-2022/Lyon-Stats,Lyon,30,38.0,632,367,264,270,98,279,614,45.4,335,385,91,294,396,1028,621,17,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
5725cc7b,/en/squads/5725cc7b/2021-2022/Marseille-Stats,Marseille,27,38.0,556,319,252,238,66,232,501,46.3,269,263,65,198,327,883,437,10,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
f83960ae,/en/squads/f83960ae/2021-2022/Metz-Stats,Metz,36,38.0,711,442,395,275,41,300,649,46.2,349,452,139,313,507,1218,782,11,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
fd6114db,/en/squads/fd6114db/2021-2022/Monaco-Stats,Monaco,27,38.0,745,435,292,368,85,324,701,46.2,377,378,103,275,424,1169,487,10,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
281b0e73,/en/squads/281b0e73/2021-2022/Montpellier-Stats,Montpellier,27,38.0,625,380,340,210,75,309,723,42.7,414,363,134,229,356,981,675,13,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
d7a486cd,/en/squads/d7a486cd/2021-2022/Nantes-Stats,Nantes,26,38.0,685,405,331,262,92,353,774,45.6,421,419,136,283,415,1100,680,9,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
132ebc33,/en/squads/132ebc33/2021-2022/Nice-Stats,Nice,27,38.0,610,369,291,253,66,314,590,53.2,276,392,119,273,441,1051,595,7,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
e2d8892c,/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats,Paris S-G,36,38.0,607,360,229,276,102,290,599,48.4,309,330,106,224,303,910,437,14,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
7fdd64e0,/en/squads/7fdd64e0/2021-2022/Reims-Stats,Reims,35,38.0,615,365,328,221,66,286,629,45.5,343,460,154,306,493,1108,753,7,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
b3072e00,/en/squads/b3072e00/2021-2022/Rennes-Stats,Rennes,28,38.0,546,318,234,215,97,261,550,47.5,289,347,92,255,315,861,646,12,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
d298ef2c,/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats,Saint-Étienne,39,38.0,695,397,341,265,89,295,638,46.2,343,398,93,305,452,1147,563,10,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
c0d3eab4,/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats,Strasbourg,26,38.0,660,392,302,257,101,293,626,46.8,333,380,93,287,433,1093,563,6,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
54195385,/en/squads/54195385/2021-2022/Troyes-Stats,Troyes,35,38.0,636,351,351,221,64,285,625,45.6,340,375,107,268,430,1066,656,8,13,2021-2022,ab04d8ac-7bba-42a9-a0dd-1232ff7b7961
