team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,38.0,885,23.29,633,89,54,51,48,10,93,2.45,59,8,7,10,9,0,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,38.0,828,21.79,618,72,41,39,47,11,87,2.29,62,5,10,5,4,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,38.0,870,22.89,607,102,55,44,52,10,71,1.87,40,12,4,8,6,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,38.0,952,25.05,665,86,58,64,63,16,89,2.34,54,5,10,9,10,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,38.0,938,24.68,607,92,86,64,71,18,98,2.58,61,7,9,12,8,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,38.0,818,21.53,603,66,46,52,41,10,112,2.95,84,5,8,8,6,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,38.0,660,17.37,433,76,55,45,43,8,55,1.45,31,5,4,8,6,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,38.0,823,21.66,587,77,39,50,53,17,76,2.00,50,5,7,5,8,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,38.0,697,18.34,460,70,52,38,64,13,90,2.37,60,3,9,8,8,2,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,38.0,760,20.00,538,68,53,35,56,10,91,2.39,72,5,3,4,6,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,38.0,781,20.55,564,60,52,36,55,14,69,1.82,45,9,5,6,4,0,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,38.0,685,18.03,467,60,58,44,49,7,83,2.18,53,8,7,6,8,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,38.0,876,23.05,656,72,49,38,49,12,61,1.61,41,3,6,6,5,0,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,38.0,853,22.45,566,96,65,47,65,14,102,2.68,74,7,6,7,5,3,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,38.0,674,17.74,456,70,52,31,39,26,51,1.34,36,4,1,3,6,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,38.0,774,20.37,511,102,44,43,62,12,68,1.79,42,5,7,5,8,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,38.0,845,22.24,607,78,46,46,53,15,88,2.32,56,11,4,10,5,2,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,38.0,829,21.82,575,81,60,58,39,16,70,1.84,45,4,7,11,3,0,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,38.0,890,23.42,627,96,47,44,65,11,83,2.18,56,5,3,7,11,1,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,38.0,1013,26.66,751,78,48,51,70,15,98,2.58,72,4,8,7,7,0,13,2018-2019,2ac2e9fe-44d3-4d48-b150-f9ada1d3f705
