team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,Montpellier,27,28.0,33,348,112,32.2,12.43,4.00,0.09,0.28,19.2,22,2,5,35.3,31.3,0.09,-2.3,-0.3,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,29,28.0,23,332,112,33.7,11.86,4.00,0.06,0.19,20.1,9,2,2,30.2,28.7,0.09,-7.2,-7.7,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,Nice,31,28.0,41,334,125,37.4,11.93,4.46,0.11,0.29,18.9,25,5,5,35.7,31.9,0.10,+5.3,+4.1,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,28,28.0,29,355,105,29.6,12.68,3.75,0.08,0.26,19.4,12,2,2,30.3,28.7,0.08,-1.3,-1.7,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,Paris S-G,31,27.0,71,441,186,42.2,16.33,6.89,0.15,0.35,15.9,21,6,8,74.2,67.9,0.16,-3.2,-2.9,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,Reims,26,28.0,26,333,87,26.1,11.89,3.11,0.06,0.24,19.3,14,5,5,30.6,26.7,0.08,-4.6,-5.7,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,Rennes,26,28.0,37,336,108,32.1,12.00,3.86,0.10,0.31,19.0,27,3,5,37.1,33.4,0.10,-0.1,+0.6,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,31,28.0,28,304,97,31.9,10.86,3.46,0.08,0.24,19.0,15,5,5,31.4,27.6,0.09,-3.4,-4.6,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,Strasbourg,25,27.0,32,323,105,32.5,11.96,3.89,0.09,0.28,18.3,13,3,4,34.2,31.1,0.10,-2.2,-2.1,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,30,28.0,21,310,90,29.0,11.07,3.21,0.05,0.19,18.5,12,4,6,31.7,27.2,0.09,-10.7,-10.2,13,2019-2020,3dfaecff-cd42-4f18-8a96-9737ddbeb42d
