team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
25622401,/en/squads/25622401/2019-2020/Amiens-Stats,vs Amiens,27,28.0,15383,13911,1449,418,33,172,558,664,140,60,57,4,12188,23,237,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
69236f98,/en/squads/69236f98/2019-2020/Angers-Stats,vs Angers,26,28.0,16379,15034,1317,348,41,116,471,577,112,54,44,1,13506,28,225,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
123f3efe,/en/squads/123f3efe/2019-2020/Bordeaux-Stats,vs Bordeaux,26,28.0,13024,11580,1407,399,34,94,563,583,165,71,66,2,10061,37,183,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
fb08dbb3,/en/squads/fb08dbb3/2019-2020/Brest-Stats,vs Brest,24,28.0,14354,12905,1410,337,39,117,609,597,164,65,62,3,11328,39,223,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
8dfb7350,/en/squads/8dfb7350/2019-2020/Dijon-Stats,vs Dijon,28,28.0,15098,13618,1446,365,32,137,595,658,161,81,58,2,12016,34,231,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
cb188c0c,/en/squads/cb188c0c/2019-2020/Lille-Stats,vs Lille,25,28.0,12826,11326,1464,419,21,119,433,636,113,46,53,3,9861,36,244,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
d53c0b06,/en/squads/d53c0b06/2019-2020/Lyon-Stats,vs Lyon,27,28.0,12551,11178,1330,338,24,94,437,555,121,47,44,1,9800,43,193,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
5725cc7b,/en/squads/5725cc7b/2019-2020/Marseille-Stats,vs Marseille,23,28.0,12782,11239,1478,372,34,98,438,712,111,49,41,1,9878,65,248,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
f83960ae,/en/squads/f83960ae/2019-2020/Metz-Stats,vs Metz,24,28.0,15183,13706,1451,342,40,132,615,706,166,86,66,3,12110,26,250,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
fd6114db,/en/squads/fd6114db/2019-2020/Monaco-Stats,vs Monaco,28,28.0,13920,12549,1312,358,35,165,529,534,137,61,51,1,11250,59,221,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,vs Montpellier,27,28.0,14051,12540,1479,430,40,138,503,632,131,70,43,2,11092,32,171,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,vs Nantes,29,28.0,14803,13233,1527,393,34,85,487,738,133,50,69,2,11710,43,184,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,vs Nice,31,28.0,12996,11658,1291,292,22,138,562,561,163,62,69,2,10522,47,241,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
squads,/en/squads/1cbf5f9e/Nimes-Stats,vs Nîmes,28,28.0,13984,12507,1433,375,34,76,427,645,125,45,46,4,10876,44,224,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,vs Paris S-G,31,27.0,10145,8865,1247,375,15,90,351,416,98,41,44,3,7870,33,238,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,vs Reims,26,28.0,13913,12384,1510,409,17,91,527,680,133,54,59,1,10978,19,195,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,vs Rennes,26,28.0,13366,11876,1472,409,17,95,534,654,136,65,59,1,10470,18,236,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,vs Saint-Étienne,31,28.0,14206,12693,1464,390,41,92,452,673,119,49,51,3,11132,49,246,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,vs Strasbourg,25,27.0,13135,11758,1346,373,26,110,456,563,114,55,45,0,10461,31,194,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,vs Toulouse,30,28.0,15707,14281,1381,398,24,143,571,587,166,54,65,1,12811,45,220,13,2019-2020,f02948f2-6a09-4289-b48e-ecc36a36b3e2
