team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,38.0,14392,18589,77.4,256009,97880,6579,7584,86.7,5658,6797,83.2,1664,3093,53.8,34,33.4,32.6,+0.6,380,1116,275,77,1570,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,38.0,18285,22215,82.3,307062,108609,8798,9721,90.5,7267,8378,86.7,1596,2798,57.0,40,34.2,33.1,+5.8,349,1362,284,87,1843,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,38.0,14300,18448,77.5,255200,97977,6516,7518,86.7,5626,6772,83.1,1671,3052,54.8,30,36.6,35.7,-6.6,365,1122,257,83,1477,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,38.0,15408,19643,78.4,272958,100267,6944,8001,86.8,6353,7533,84.3,1638,2983,54.9,33,42.5,37.8,-9.5,380,1142,271,76,1668,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,38.0,14672,18633,78.7,266909,105852,6527,7487,87.2,5857,7005,83.6,1820,3073,59.2,41,40.4,33.6,+0.6,389,1065,249,69,1532,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,38.0,15938,20126,79.2,285765,110024,7192,8268,87.0,6378,7547,84.5,1843,3137,58.8,42,33.4,35.1,+8.6,337,1170,286,76,1658,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,38.0,13457,17332,77.6,244364,92802,5927,6830,86.8,5386,6463,83.3,1664,2910,57.2,19,25.8,25.1,-6.8,264,968,218,54,1509,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,38.0,11099,14770,75.1,196580,79997,5258,6087,86.4,4090,4985,82.0,1301,2666,48.8,27,28.9,24.8,-1.9,344,798,173,48,1109,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,38.0,12436,16229,76.6,224767,88104,5605,6504,86.2,4935,5951,82.9,1487,2787,53.4,29,24.6,25.0,+4.4,277,855,162,35,1213,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,38.0,14366,18191,79.0,258655,97674,6432,7394,87.0,5754,6734,85.4,1697,2978,57.0,43,35.6,30.4,+7.4,318,990,240,82,1369,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,38.0,15291,19401,78.8,272404,102116,6895,7887,87.4,6014,7087,84.9,1828,3178,57.5,25,30.0,27.0,-5.0,313,1012,212,63,1490,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,38.0,13464,17707,76.0,243143,96310,5970,7011,85.2,5442,6588,82.6,1569,2982,52.6,35,30.6,31.4,+4.4,283,1064,236,61,1448,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,38.0,13791,17481,78.9,250849,92300,6143,6956,88.3,5460,6431,84.9,1741,2996,58.1,25,33.8,33.0,-8.8,367,1048,316,100,1506,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,38.0,14638,18794,77.9,267644,104641,6217,7310,85.0,6163,7322,84.2,1775,3032,58.5,43,41.7,33.8,+1.3,359,1100,244,74,1627,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,38.0,11178,14334,78.0,191858,79130,5485,6190,88.6,3838,4594,83.5,1296,2460,52.7,23,27.3,22.4,-4.3,298,688,165,49,946,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,38.0,16476,20598,80.0,293563,103307,7316,8318,88.0,6733,7857,85.7,1846,3196,57.8,22,29.0,34.4,-7.0,315,1299,250,90,1663,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,38.0,13661,17504,78.0,243971,92495,6204,7070,87.8,5398,6452,83.7,1592,2920,54.5,39,34.8,32.6,+4.2,362,1015,261,90,1482,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,38.0,13420,17337,77.4,235190,89643,6299,7231,87.1,5162,6235,82.8,1504,2793,53.8,29,34.5,31.7,-5.5,366,978,234,60,1351,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,38.0,14907,18700,79.7,262110,96321,6791,7676,88.5,5876,6948,84.6,1695,2937,57.7,30,35.7,32.2,-5.7,379,1074,262,87,1448,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,38.0,14245,18486,77.1,250013,95537,6668,7586,87.9,5384,6513,82.7,1635,3115,52.5,41,41.0,35.0,0.0,429,1146,289,90,1656,13,2018-2019,88c8749c-75d3-432c-9311-dc5a13c0baa6
