team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,Brest,25,34.0,679,427,295,299,85,306,715,42.8,409,386,100,286,321,1000,644,13,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,Clermont Foot,31,34.0,581,358,279,242,60,312,633,49.3,321,382,130,252,347,928,667,19,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,Le Havre,27,34.0,560,332,293,207,60,283,572,49.5,289,362,124,238,363,923,664,10,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,Lens,27,34.0,554,339,213,266,75,291,569,51.1,278,392,112,280,298,852,549,16,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,Lille,28,34.0,594,370,267,242,85,278,580,47.9,302,319,80,239,292,886,574,10,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,Lorient,38,34.0,538,326,284,195,59,252,531,47.5,279,391,129,262,337,875,805,14,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,Lyon,35,34.0,538,331,241,203,94,250,578,43.3,328,343,118,225,304,842,563,12,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,Marseille,33,34.0,604,371,270,264,70,292,587,49.7,295,365,99,266,332,936,633,8,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,Metz,30,34.0,562,334,310,183,69,238,514,46.3,276,416,127,289,348,910,834,9,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,Monaco,30,34.0,664,412,259,314,91,322,686,46.9,364,418,85,333,394,1058,582,14,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
281b0e73,/en/squads/281b0e73/2023-2024/Montpellier-Stats,Montpellier,31,34.0,619,379,352,187,80,310,691,44.9,381,427,161,266,308,927,766,5,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
d7a486cd,/en/squads/d7a486cd/2023-2024/Nantes-Stats,Nantes,35,34.0,582,352,307,220,55,298,616,48.4,318,339,102,237,332,914,697,4,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
132ebc33,/en/squads/132ebc33/2023-2024/Nice-Stats,Nice,27,34.0,538,308,247,212,79,285,505,56.4,220,389,111,278,292,830,505,10,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
e2d8892c,/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats,Paris S-G,29,34.0,585,360,254,221,110,283,602,47.0,319,346,108,238,268,853,509,22,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
7fdd64e0,/en/squads/7fdd64e0/2023-2024/Reims-Stats,Reims,29,34.0,640,392,303,246,91,320,639,50.1,319,398,133,265,342,982,671,10,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
b3072e00,/en/squads/b3072e00/2023-2024/Rennes-Stats,Rennes,29,34.0,526,311,261,190,75,280,525,53.3,245,371,106,265,328,854,618,10,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
c0d3eab4,/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats,Strasbourg,30,34.0,620,383,317,240,63,308,572,53.8,264,406,115,291,347,967,682,13,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
3f8c4b5f,/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats,Toulouse,26,34.0,612,358,295,241,76,294,626,47.0,332,431,148,283,294,906,715,6,13,2023-2024,df7c722b-605c-4f41-9d43-7296f550b942
