team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
25622401,/en/squads/25622401/2017-2018/Amiens-Stats,Amiens,30,38.0,621,16.34,423,79,46,23,43,7,58,1.53,36,3,7,5,6,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
69236f98,/en/squads/69236f98/2017-2018/Angers-Stats,Angers,27,38.0,798,21.00,536,80,69,49,55,9,69,1.82,43,8,3,8,7,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
123f3efe,/en/squads/123f3efe/2017-2018/Bordeaux-Stats,Bordeaux,31,38.0,825,21.71,611,55,56,46,43,14,92,2.42,67,4,6,9,5,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
74229020,/en/squads/74229020/2017-2018/Caen-Stats,Caen,26,38.0,794,20.89,544,104,44,35,52,15,47,1.24,35,4,2,1,4,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
8dfb7350,/en/squads/8dfb7350/2017-2018/Dijon-Stats,Dijon,26,38.0,779,20.50,547,74,67,31,52,8,89,2.34,54,6,13,8,7,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
d41b5f53,/en/squads/d41b5f53/2017-2018/Guingamp-Stats,Guingamp,23,38.0,764,20.11,524,75,47,47,61,10,74,1.95,48,4,3,11,8,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
cb188c0c,/en/squads/cb188c0c/2017-2018/Lille-Stats,Lille,25,38.0,790,20.79,576,61,66,32,44,11,73,1.92,53,2,12,3,3,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
d53c0b06,/en/squads/d53c0b06/2017-2018/Lyon-Stats,Lyon,26,38.0,1036,27.26,681,77,107,70,72,29,151,3.97,104,7,14,10,11,5,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
5725cc7b,/en/squads/5725cc7b/2017-2018/Marseille-Stats,Marseille,26,38.0,1102,29.00,751,100,100,76,62,13,136,3.58,88,7,15,16,7,3,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
f83960ae,/en/squads/f83960ae/2017-2018/Metz-Stats,Metz,36,38.0,763,20.08,518,80,65,37,38,25,57,1.50,43,4,3,3,1,3,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
fd6114db,/en/squads/fd6114db/2017-2018/Monaco-Stats,Monaco,32,38.0,835,21.97,549,78,74,49,68,17,138,3.63,82,9,19,16,11,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
281b0e73,/en/squads/281b0e73/2017-2018/Montpellier-Stats,Montpellier,23,38.0,870,22.89,608,90,66,42,50,14,65,1.71,53,2,4,5,1,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
d7a486cd,/en/squads/d7a486cd/2017-2018/Nantes-Stats,Nantes,30,38.0,880,23.16,598,83,58,63,61,17,62,1.63,41,3,3,9,6,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
132ebc33,/en/squads/132ebc33/2017-2018/Nice-Stats,Nice,31,38.0,870,22.89,595,76,81,52,56,10,96,2.53,61,6,10,8,9,2,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
e2d8892c,/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats,Paris S-G,28,38.0,1115,29.34,824,69,89,51,59,23,181,4.76,136,6,20,8,10,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
b3072e00,/en/squads/b3072e00/2017-2018/Rennes-Stats,Rennes,28,38.0,811,21.34,523,94,51,49,74,20,75,1.97,50,3,5,7,9,1,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
d298ef2c,/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats,Saint-Étienne,30,38.0,738,19.42,521,68,52,34,51,12,75,1.97,47,4,9,4,9,2,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
c0d3eab4,/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats,Strasbourg,25,38.0,789,20.76,526,97,44,46,62,14,78,2.05,47,5,6,7,11,2,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
3f8c4b5f,/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats,Toulouse,25,38.0,771,20.29,499,77,67,45,66,17,63,1.66,40,3,4,5,9,2,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
54195385,/en/squads/54195385/2017-2018/Troyes-Stats,Troyes,25,38.0,623,16.39,467,48,39,30,29,10,53,1.39,37,3,5,5,3,0,13,2017-2018,896dc3e3-83f0-4042-a5a6-e5968adf874b
