ranker,nationality,players,minutes,List,competition_id,season_id,id
1,frFrance,270,"234,589","Kylian Mbappé,Alexandre Lacazette,Téji Savanier,Romain Del Castillo,Wissam Ben Yedder,Benjamin Bourigeaud,Florian Sotoca,Youssouf Fofana,Maxence Caqueret,Matthieu Udol...",13,2023-2024,b7b43730-3f69-4168-a0b4-6bc4cd8d1272
2,snSenegal,29,"27,652","Yehvann Diouf,Lamine Camara,Mory Diaw,Arouna Sangante,Habib Diarra,Iliman Ndiaye,Ismaila Sarr,Cheikh Tidiane Sabaly,Ismail Jakobs,Krépin Diatta...",13,2023-2024,b7b43730-3f69-4168-a0b4-6bc4cd8d1272
3,ciCôte d'Ivoire,25,"23,033","Jeremie Boga,Christopher Operi,Emmanuel Agbadou,Ismaël Traoré,Wilfried Singo,Mohamed Bamba,Oumar Diakité,Evann Guessand,Abakar Sylla,Guela Doué...",13,2023-2024,b7b43730-3f69-4168-a0b4-6bc4cd8d1272
4,maMorocco,24,"16,990","Yunis Abdelhamid,Achraf Hakimi,Yassine Kechta,Amine Harit,Amir Richardson,Azzedine Ounahi,Alaa Bellaarouch,Imran Louza,Oussama Targhalline,Zakaria Aboukhlal...",13,2023-2024,b7b43730-3f69-4168-a0b4-6bc4cd8d1272
,,,,View Complete Nationalities Table,13,2023-2024,b7b43730-3f69-4168-a0b4-6bc4cd8d1272
