team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
squads,/en/squads/69236f98/Angers-Stats,vs Angers,30,25.9,58.8,34,374,"3,060",34.0,53,40,93,49,4,5,79,7,57.8,53.9,42.2,96.0,784,1776,1.56,1.18,2.74,1.44,2.62,1.70,1.24,2.94,1.58,2.82,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/5ae09109/Auxerre-Stats,vs Auxerre,29,25.9,57.5,34,374,"3,060",34.0,48,36,84,42,6,8,50,4,58.6,52.3,43.9,96.3,645,1522,1.41,1.06,2.47,1.24,2.29,1.72,1.29,3.02,1.54,2.83,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/fb08dbb3/Brest-Stats,vs Brest,30,25.7,51.6,34,374,"3,060",34.0,57,39,96,49,8,10,63,2,57.4,50.0,38.5,88.5,559,1521,1.68,1.15,2.82,1.44,2.59,1.69,1.13,2.82,1.47,2.60,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/5c2737db/Le-Havre-Stats,vs Le Havre,31,25.9,56.9,34,374,"3,060",34.0,70,50,120,65,5,6,68,6,62.8,58.5,45.3,103.8,633,1639,2.06,1.47,3.53,1.91,3.38,1.85,1.33,3.18,1.72,3.05,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/fd4e0f7d/Lens-Stats,vs Lens,33,25.9,45.9,34,374,"3,060",34.0,39,25,64,31,8,9,62,2,45.3,38.3,29.7,68.0,585,1095,1.15,0.74,1.88,0.91,1.65,1.33,0.87,2.20,1.13,2.00,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/cb188c0c/Lille-Stats,vs Lille,27,25.9,42.4,34,374,"3,060",34.0,35,23,58,31,4,4,63,8,42.5,39.4,29.0,68.4,503,945,1.03,0.68,1.71,0.91,1.59,1.25,0.85,2.10,1.16,2.01,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/d53c0b06/Lyon-Stats,vs Lyon,31,25.7,43.6,34,374,"3,060",34.0,46,32,78,43,3,3,71,3,45.7,43.3,33.0,76.4,624,1135,1.35,0.94,2.29,1.26,2.21,1.34,0.97,2.32,1.27,2.25,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
5725cc7b,/en/squads/5725cc7b/2024-2025/Marseille-Stats,vs Marseille,32,25.9,36.7,34,374,"3,060",34.0,45,35,80,42,3,6,61,3,45.2,40.9,31.5,72.4,436,872,1.32,1.03,2.35,1.24,2.26,1.33,0.93,2.26,1.20,2.13,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
fd6114db,/en/squads/fd6114db/2024-2025/Monaco-Stats,vs Monaco,28,26.1,45.0,34,374,"3,060",34.0,41,30,71,38,3,3,70,3,34.8,32.7,26.4,59.1,549,1218,1.21,0.88,2.09,1.12,2.00,1.02,0.78,1.80,0.96,1.74,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/281b0e73/Montpellier-Stats,vs Montpellier,35,25.7,54.7,34,374,"3,060",34.0,76,58,134,68,8,9,70,2,63.3,56.1,44.1,100.2,632,1461,2.24,1.71,3.94,2.00,3.71,1.86,1.30,3.16,1.65,2.95,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/d7a486cd/Nantes-Stats,vs Nantes,30,25.6,59.6,34,374,"3,060",34.0,49,33,82,42,7,8,55,5,55.5,49.3,39.3,88.7,715,1728,1.44,0.97,2.41,1.24,2.21,1.63,1.16,2.79,1.45,2.61,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/132ebc33/Nice-Stats,vs Nice,31,25.8,52.5,34,374,"3,060",34.0,40,30,70,38,2,3,72,4,40.2,38.0,31.2,69.2,618,1314,1.18,0.88,2.06,1.12,2.00,1.18,0.92,2.10,1.12,2.04,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
e2d8892c,/en/squads/e2d8892c/2024-2025/Paris-Saint-Germain-Stats,vs Paris S-G,28,25.8,32.0,34,374,"3,060",34.0,34,22,56,31,3,3,61,2,31.2,29.0,22.7,51.6,467,874,1.00,0.65,1.65,0.91,1.56,0.92,0.67,1.58,0.85,1.52,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/7fdd64e0/Reims-Stats,vs Reims,34,25.9,55.9,34,374,"3,060",34.0,47,32,79,43,4,5,49,3,57.4,53.5,40.5,94.1,663,1636,1.38,0.94,2.32,1.26,2.21,1.69,1.19,2.88,1.57,2.77,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/b3072e00/Rennes-Stats,vs Rennes,35,25.8,49.1,34,374,"3,060",34.0,48,37,85,45,3,6,68,6,46.0,41.4,33.7,75.2,575,1144,1.41,1.09,2.50,1.32,2.41,1.35,0.99,2.35,1.22,2.21,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/d298ef2c/Saint-Etienne-Stats,vs Saint-Étienne,32,25.8,52.9,34,374,"3,060",34.0,75,41,116,62,13,15,55,1,74.3,62.3,47.2,109.5,714,1467,2.21,1.21,3.41,1.82,3.03,2.18,1.39,3.57,1.83,3.22,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/c0d3eab4/Strasbourg-Stats,vs Strasbourg,30,25.9,49.9,34,374,"3,060",34.0,42,21,63,34,8,9,72,2,56.1,49.3,39.1,88.3,537,1361,1.24,0.62,1.85,1.00,1.62,1.65,1.15,2.80,1.45,2.60,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
squads,/en/squads/3f8c4b5f/Toulouse-Stats,vs Toulouse,27,25.8,55.0,34,374,"3,060",34.0,40,28,68,39,1,2,77,3,36.8,35.2,26.0,61.2,589,1326,1.18,0.82,2.00,1.15,1.97,1.08,0.77,1.85,1.03,1.80,13,2024-2025,38ec7b54-0afe-4fba-b31e-2754685d3bca
