team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
25622401,/en/squads/25622401/2018-2019/Amiens-Stats,vs Amiens,26,38.0,18589,16568,1957,554,34,149,724,875,188,94,71,4,14392,64,317,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
69236f98,/en/squads/69236f98/2018-2019/Angers-Stats,vs Angers,24,38.0,22215,20340,1802,465,69,154,730,814,172,77,67,3,18285,73,359,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
123f3efe,/en/squads/123f3efe/2018-2019/Bordeaux-Stats,vs Bordeaux,33,38.0,18448,16458,1936,575,39,150,745,810,198,85,80,2,14300,54,350,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
74229020,/en/squads/74229020/2018-2019/Caen-Stats,vs Caen,26,38.0,19643,17525,2060,556,51,172,751,967,219,100,92,5,15408,58,329,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
8dfb7350,/en/squads/8dfb7350/2018-2019/Dijon-Stats,vs Dijon,26,38.0,18633,16539,2041,582,41,172,695,903,202,94,77,4,14672,53,370,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
d41b5f53,/en/squads/d41b5f53/2018-2019/Guingamp-Stats,vs Guingamp,30,38.0,20126,18091,1991,518,39,150,615,935,164,85,59,3,15938,44,382,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
cb188c0c,/en/squads/cb188c0c/2018-2019/Lille-Stats,vs Lille,25,38.0,17332,15367,1883,479,42,183,674,829,178,71,83,4,13457,82,359,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
d53c0b06,/en/squads/d53c0b06/2018-2019/Lyon-Stats,vs Lyon,25,38.0,14770,12908,1815,506,49,116,565,685,168,77,62,4,11099,47,346,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
5725cc7b,/en/squads/5725cc7b/2018-2019/Marseille-Stats,vs Marseille,24,38.0,16229,14191,1975,504,42,181,517,877,157,65,56,1,12436,63,306,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
fd6114db,/en/squads/fd6114db/2018-2019/Monaco-Stats,vs Monaco,42,38.0,18191,16166,1951,545,53,169,634,849,174,78,63,1,14366,74,310,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
281b0e73,/en/squads/281b0e73/2018-2019/Montpellier-Stats,vs Montpellier,25,38.0,19401,17362,1994,553,50,197,655,849,178,82,70,1,15291,45,370,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
d7a486cd,/en/squads/d7a486cd/2018-2019/Nantes-Stats,vs Nantes,33,38.0,17707,15602,2046,534,43,154,630,915,176,85,71,1,13464,59,339,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
132ebc33,/en/squads/132ebc33/2018-2019/Nice-Stats,vs Nice,30,38.0,17481,15536,1861,431,57,202,734,860,200,94,58,5,13791,84,360,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
1cbf5f9e,/en/squads/1cbf5f9e/2018-2019/Nimes-Stats,vs Nîmes,23,38.0,18794,16688,2032,485,62,163,625,941,167,79,62,4,14638,74,331,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
e2d8892c,/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats,vs Paris S-G,30,38.0,14334,12452,1830,536,33,124,536,607,152,58,72,4,11178,52,297,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
7fdd64e0,/en/squads/7fdd64e0/2018-2019/Reims-Stats,vs Reims,27,38.0,20598,18479,2081,571,52,164,829,918,211,92,89,2,16476,38,337,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
b3072e00,/en/squads/b3072e00/2018-2019/Rennes-Stats,vs Rennes,28,38.0,17504,15493,1971,524,35,149,681,862,168,80,58,0,13661,40,343,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
d298ef2c,/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats,vs Saint-Étienne,29,38.0,17337,15368,1900,488,90,143,631,841,172,88,65,3,13420,69,319,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
c0d3eab4,/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats,vs Strasbourg,26,38.0,18700,16740,1911,516,46,120,706,853,188,80,79,2,14907,49,313,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
3f8c4b5f,/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats,vs Toulouse,29,38.0,18486,16366,2050,581,49,182,798,933,195,76,66,7,14245,70,398,13,2018-2019,cedcf291-5101-4909-9082-a0dbd0b576a6
