team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
fb08dbb3,/en/squads/fb08dbb3/2023-2024/Brest-Stats,vs Brest,2,34.0,53,4,2,6,2,46.1,0.26,-4.9,-0.14,157,403,39.0,868,190,33.4,32.3,282,40.1,35.3,624,39,6.3,25,0.74,11.1,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
d9676424,/en/squads/d9676424/2023-2024/Clermont-Foot-Stats,vs Clermont Foot,2,34.0,26,6,0,4,0,35.8,0.24,+9.8,+0.29,123,348,35.3,876,181,29.2,31.1,221,41.6,35.7,450,31,6.9,42,1.24,14.3,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
5c2737db,/en/squads/5c2737db/2023-2024/Le-Havre-Stats,vs Le Havre,2,34.0,34,6,0,1,1,37.3,0.26,+4.3,+0.13,119,343,34.7,960,143,27.3,30.3,242,33.5,32.1,444,32,7.2,37,1.09,14.0,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
fd4e0f7d,/en/squads/fd4e0f7d/2023-2024/Lens-Stats,vs Lens,2,34.0,45,6,0,6,0,48.0,0.24,+3.0,+0.09,168,520,32.3,994,143,39.7,36.5,275,45.5,36.6,596,30,5.0,27,0.79,12.3,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
cb188c0c,/en/squads/cb188c0c/2023-2024/Lille-Stats,vs Lille,2,34.0,52,2,1,7,2,49.1,0.29,-0.9,-0.03,165,455,36.3,960,133,35.9,34.4,237,46.4,37.2,421,33,7.8,39,1.15,13.3,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
d2c87802,/en/squads/d2c87802/2023-2024/Lorient-Stats,vs Lorient,1,34.0,43,1,0,0,2,37.9,0.28,-3.1,-0.09,125,343,36.4,821,150,30.8,31.9,201,44.8,36.4,434,35,8.1,30,0.88,12.5,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
d53c0b06,/en/squads/d53c0b06/2023-2024/Lyon-Stats,vs Lyon,2,34.0,49,4,0,9,1,49.6,0.28,+1.6,+0.05,132,389,33.9,840,139,34.6,33.0,243,40.3,34.7,453,25,5.5,27,0.79,12.3,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
5725cc7b,/en/squads/5725cc7b/2023-2024/Marseille-Stats,vs Marseille,2,34.0,52,4,0,5,2,46.4,0.28,-3.6,-0.10,140,407,34.4,842,155,34.1,33.4,297,40.4,34.9,549,29,5.3,23,0.68,12.1,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
f83960ae,/en/squads/f83960ae/2023-2024/Metz-Stats,vs Metz,2,34.0,35,4,0,5,0,34.2,0.26,-0.8,-0.02,116,263,44.1,884,115,23.8,28.6,214,24.8,29.1,420,17,4.0,31,0.91,14.7,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
fd6114db,/en/squads/fd6114db/2023-2024/Monaco-Stats,vs Monaco,2,34.0,68,2,1,5,2,66.3,0.30,+0.3,+0.01,145,476,30.5,955,147,36.9,34.9,267,46.4,36.5,412,21,5.1,40,1.18,15.2,13,2023-2024,44f3b00e-590d-4fd2-80ee-4536417f1f32
