team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,2,38.0,56,3,1,9,0,52.8,0.35,-3.2,-0.08,242,539,44.9,840,146,46.1,36.7,261,58.2,44.6,524,16,3.1,35,0.92,16.3,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,4,38.0,41,1,1,8,1,37.3,0.24,-2.7,-0.07,240,577,41.6,903,181,45.4,36.9,274,60.9,45.0,654,31,4.7,23,0.61,11.9,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,2,38.0,40,4,3,7,2,40.7,0.31,+2.7,+0.07,214,624,34.3,918,136,47.6,38.3,250,74.8,52.4,497,40,8.0,35,0.92,13.7,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,1,38.0,39,1,2,5,4,39.5,0.27,+4.5,+0.12,171,551,31.0,893,172,39.9,35.8,310,62.9,47.6,537,22,4.1,37,0.97,14.3,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,1,38.0,43,3,0,7,2,38.3,0.28,-2.7,-0.07,191,660,28.9,1075,201,43.6,36.5,276,69.2,49.3,571,23,4.0,47,1.24,14.1,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,2,38.0,69,7,2,7,0,67.4,0.29,-1.6,-0.04,222,639,34.7,922,147,46.2,37.6,316,67.4,48.2,656,24,3.7,18,0.47,11.7,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,2,38.0,31,3,2,2,2,29.3,0.22,+0.3,+0.01,189,466,40.6,775,160,41.2,35.1,252,58.3,45.5,461,20,4.3,27,0.71,13.8,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,1,38.0,44,1,0,8,2,46.1,0.29,+4.1,+0.11,206,573,36.0,934,172,41.0,35.8,285,66.7,49.5,607,21,3.5,36,0.95,14.2,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,1,38.0,67,5,1,5,2,62.4,0.29,-2.6,-0.07,215,587,36.6,800,157,49.1,39.2,294,66.0,47.9,578,17,2.9,37,0.97,14.6,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,2,38.0,85,5,2,11,2,74.6,0.31,-8.4,-0.22,234,782,29.9,944,173,54.6,40.6,351,76.1,53.2,705,25,3.5,41,1.08,14.7,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
