team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,vs Arsenal,27,26.9,38,"3,420",90,100,38.0,418,85,309,107,21,235,1.11,48,61,-13,-0.34,45.7,60.5,-14.9,-0.39,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,vs Aston Villa,31,26.7,38,"3,420",90,100,38.0,418,85,311,108,20,232,1.66,54,52,+2,+0.05,49.0,44.0,+4.9,+0.13,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,vs Brentford,29,26.8,38,"3,420",90,100,38.0,418,84,326,90,19,250,1.61,56,48,+8,+0.21,48.5,45.8,+2.7,+0.07,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,vs Brighton,26,26.9,38,"3,420",90,100,38.0,418,84,311,108,20,231,1.26,44,42,+2,+0.05,42.9,46.2,-3.3,-0.09,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,vs Burnley,23,26.7,38,"3,420",90,100,38.0,418,86,322,96,18,245,1.71,53,34,+19,+0.50,57.1,39.7,+17.4,+0.46,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,vs Chelsea,26,26.7,38,"3,420",90,100,38.0,418,84,305,109,20,230,0.76,33,76,-43,-1.13,33.2,63.4,-30.1,-0.79,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,vs Crystal Palace,24,26.8,38,"3,420",90,100,38.0,418,85,310,106,21,235,1.34,46,50,-4,-0.11,40.7,46.4,-5.7,-0.15,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,vs Everton,33,26.8,38,"3,420",90,100,38.0,418,85,308,111,19,230,1.82,66,43,+23,+0.61,55.4,41.2,+14.2,+0.37,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,vs Leeds United,29,26.9,38,"3,420",90,100,38.0,418,82,302,114,17,228,1.71,79,42,+37,+0.97,67.8,44.4,+23.5,+0.62,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,vs Leicester City,28,26.8,38,"3,420",90,100,38.0,418,84,310,108,21,233,1.37,59,62,-3,-0.08,59.3,47.8,+11.5,+0.30,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,vs Liverpool,27,26.7,38,"3,420",90,100,38.0,418,85,311,107,23,235,0.37,26,94,-68,-1.79,33.8,88.7,-54.9,-1.45,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,vs Manchester City,26,26.9,38,"3,420",90,100,38.0,418,86,304,111,23,227,0.39,26,99,-73,-1.92,24.6,88.7,-64.0,-1.68,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
19538871,/en/squads/19538871/2021-2022/Manchester-United-Stats,vs Manchester Utd,29,27.0,38,"3,420",90,100,38.0,418,85,314,103,19,236,1.21,57,57,0,0.00,53.0,55.8,-2.8,-0.07,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
b2b47a98,/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats,vs Newcastle Utd,29,26.8,38,"3,420",90,100,38.0,418,85,306,109,21,233,1.45,62,44,+18,+0.47,57.1,38.1,+19.0,+0.50,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
1c781004,/en/squads/1c781004/2021-2022/Norwich-City-Stats,vs Norwich City,28,26.8,38,"3,420",90,100,38.0,418,84,307,110,21,228,2.24,84,23,+61,+1.61,75.5,32.3,+43.2,+1.14,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
33c895d4,/en/squads/33c895d4/2021-2022/Southampton-Stats,vs Southampton,25,26.8,38,"3,420",90,100,38.0,418,85,308,109,19,233,1.61,67,43,+24,+0.63,60.0,44.8,+15.2,+0.40,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
361ca564,/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats,vs Tottenham,25,26.8,38,"3,420",90,100,38.0,418,85,309,105,18,235,1.00,40,69,-29,-0.76,39.3,61.2,-21.9,-0.58,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
2abfe087,/en/squads/2abfe087/2021-2022/Watford-Stats,vs Watford,30,26.8,38,"3,420",90,100,38.0,418,84,315,103,19,238,2.26,77,34,+43,+1.13,64.5,40.0,+24.5,+0.64,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
7c21e445,/en/squads/7c21e445/2021-2022/West-Ham-United-Stats,vs West Ham,25,26.8,38,"3,420",90,100,38.0,418,86,316,100,21,237,1.32,51,60,-9,-0.24,53.5,51.4,+2.1,+0.06,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
8cec06e1,/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats,vs Wolves,26,26.7,38,"3,420",90,100,38.0,418,86,306,111,23,226,1.50,43,38,+5,+0.13,56.9,37.5,+19.4,+0.51,9,2021-2022,494082f8-619a-411e-8fab-506306dcce93
