team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,Arsenal,28,38.0,18425,22549,81.7,313400,105044,8573,9619,89.1,7384,8450,87.4,1716,2882,59.5,52,46.7,43.9,+5.3,363,1220,417,63,1874,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,Bournemouth,28,38.0,13505,17650,76.5,231203,91075,6643,7752,85.7,5284,6436,82.1,1261,2489,50.7,43,38.8,34.0,+4.2,330,979,330,76,1435,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,Brighton,21,38.0,11491,15824,72.6,217603,86066,5120,6084,84.2,4413,5549,79.5,1639,3202,51.2,24,24.5,23.1,-0.5,281,887,223,81,1150,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,Burnley,23,38.0,10134,14793,68.5,194079,85014,4537,5520,82.2,3643,4790,76.1,1595,3463,46.1,32,31.2,27.6,+0.8,254,879,239,82,1032,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,Cardiff City,25,38.0,7170,11715,61.2,138500,66941,3143,4097,76.7,2540,3622,70.1,1160,2987,38.8,20,27.6,25.4,-7.6,294,768,175,57,918,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,Chelsea,24,38.0,22960,26774,85.8,357355,116569,12272,13378,91.7,7956,8992,88.5,1700,2561,66.4,52,44.9,45.9,+7.1,482,1640,415,65,2155,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,Crystal Palace,26,38.0,12697,16870,75.3,222304,89991,6129,7072,86.7,4802,5866,81.9,1371,2862,47.9,33,29.5,27.1,+3.5,358,1003,275,63,1458,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,Everton,23,38.0,13878,18477,75.1,242908,92894,6427,7566,84.9,5206,6428,81.0,1589,3045,52.2,34,33.7,30.4,+0.3,353,1102,298,94,1581,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,Fulham,28,38.0,15096,19303,78.2,265652,102124,7060,7958,88.7,6054,7206,84.0,1538,3015,51.0,24,30.0,26.3,-6.0,350,1106,233,69,1487,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,Huddersfield,31,38.0,13045,17777,73.4,237346,93900,6045,7200,84.0,4765,6029,79.0,1792,3398,52.7,13,19.9,17.4,-6.9,283,1023,208,93,1248,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
