team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,Arsenal,29,38.0,88,5,1,421,437,73,699,351,336,2,8,0,1861,501,589,46.0,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,Aston Villa,28,38.0,70,1,1,451,525,62,798,423,291,2,6,1,1900,705,742,48.7,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,Bournemouth,27,38.0,78,3,2,369,388,67,646,475,299,2,6,0,1979,792,835,48.7,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,Brighton,25,38.0,59,2,1,386,325,71,689,419,379,2,2,2,2065,690,577,54.5,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,Burnley,22,38.0,67,0,0,412,369,89,743,387,344,1,5,1,1860,937,917,50.5,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,Chelsea,27,38.0,60,0,0,386,384,63,862,459,362,6,2,3,2210,703,701,50.1,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,Crystal Palace,25,38.0,62,2,0,424,479,53,588,444,390,2,1,2,1915,771,776,49.8,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,Everton,24,38.0,76,3,3,472,394,58,804,408,408,0,4,3,1966,860,835,50.7,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,Leicester City,24,38.0,43,3,1,418,444,64,779,423,432,6,10,2,2104,659,674,49.4,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,Liverpool,24,38.0,38,1,0,331,293,53,896,352,325,4,1,1,2194,655,588,52.7,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
b8fd03ef,/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats,Manchester City,24,38.0,64,4,2,362,296,68,915,352,301,10,3,1,1959,515,498,50.8,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
19538871,/en/squads/19538871/2019-2020/Manchester-United-Stats,Manchester Utd,29,38.0,73,0,0,423,427,56,635,379,333,12,3,1,2084,557,512,52.1,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
b2b47a98,/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats,Newcastle Utd,28,38.0,66,3,0,370,423,75,591,391,357,0,2,2,1871,733,781,48.4,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
1c781004,/en/squads/1c781004/2019-2020/Norwich-City-Stats,Norwich City,30,38.0,68,3,0,363,430,50,473,397,379,1,7,3,1989,518,673,43.5,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
1df6b87e,/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats,Sheffield Utd,26,38.0,63,2,1,412,306,78,866,420,377,1,3,0,2041,946,886,51.6,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
33c895d4,/en/squads/33c895d4/2019-2020/Southampton-Stats,Southampton,25,38.0,55,4,1,450,388,58,690,425,416,4,4,1,2150,810,878,48.0,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
361ca564,/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats,Tottenham,29,38.0,84,3,1,423,424,66,641,381,415,4,7,2,2022,642,671,48.9,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
2abfe087,/en/squads/2abfe087/2019-2020/Watford-Stats,Watford,26,38.0,80,3,2,481,342,68,684,424,369,7,9,3,1996,823,802,50.6,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
7c21e445,/en/squads/7c21e445/2019-2020/West-Ham-United-Stats,West Ham,29,38.0,64,1,1,387,345,66,737,421,417,3,6,3,2052,855,801,51.6,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
8cec06e1,/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats,Wolves,21,38.0,61,2,2,407,360,49,718,437,367,4,3,1,2113,775,711,52.2,9,2019-2020,dc70e09e-e0c3-475e-a252-a9606943cb27
