team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,29,38.0,17668,15826,1790,465,31,131,784,741,229,105,71,6,13968,52,325,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,28,38.0,20266,18345,1878,481,48,172,857,803,242,101,87,7,16142,43,370,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,27,38.0,21185,19272,1842,412,67,146,812,851,251,118,85,6,16667,71,377,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,25,38.0,18458,16526,1862,428,38,195,676,843,204,110,52,3,14322,70,356,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,22,38.0,20627,18589,1988,471,46,177,820,922,238,93,59,12,15824,50,353,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,27,38.0,16600,14807,1750,428,36,134,518,766,133,64,40,4,12445,43,320,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,25,38.0,20387,18460,1896,452,34,190,843,888,235,128,79,5,16178,31,340,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,24,38.0,18648,16627,1943,497,54,173,655,897,182,81,65,11,14366,78,319,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,24,38.0,16545,14485,1995,448,43,184,647,974,175,104,49,7,12319,65,403,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,24,38.0,15242,13360,1740,364,54,135,551,742,160,77,47,3,10923,142,292,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
b8fd03ef,/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats,vs Manchester City,24,38.0,14396,12728,1585,399,37,112,420,570,97,44,35,4,10925,83,254,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
19538871,/en/squads/19538871/2019-2020/Manchester-United-Stats,vs Manchester Utd,29,38.0,17274,15381,1826,451,35,162,692,775,186,95,45,3,13147,67,345,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
b2b47a98,/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats,vs Newcastle Utd,28,38.0,23531,21702,1777,417,51,179,868,820,252,126,80,6,19474,52,322,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
1c781004,/en/squads/1c781004/2019-2020/Norwich-City-Stats,vs Norwich City,30,38.0,19565,17728,1798,384,26,157,893,846,266,126,88,0,15431,39,371,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
1df6b87e,/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats,vs Sheffield Utd,26,38.0,22602,20552,1993,455,48,210,761,946,218,99,72,9,17999,57,295,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
33c895d4,/en/squads/33c895d4/2019-2020/Southampton-Stats,vs Southampton,25,38.0,18481,16297,2115,481,37,130,737,1032,222,92,66,5,13419,69,419,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
361ca564,/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats,vs Tottenham,29,38.0,18848,17045,1749,456,49,171,740,740,207,92,69,12,14672,54,359,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
2abfe087,/en/squads/2abfe087/2019-2020/Watford-Stats,vs Watford,26,38.0,21471,19570,1820,508,48,170,746,763,201,117,47,8,17002,81,320,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
7c21e445,/en/squads/7c21e445/2019-2020/West-Ham-United-Stats,vs West Ham,29,38.0,21591,19739,1753,427,60,140,770,768,219,115,57,8,17330,99,327,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
8cec06e1,/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,19951,18133,1777,441,28,131,664,834,148,67,45,6,15811,41,323,9,2019-2020,1f297cd4-50d2-4d3f-b17b-5d4b4268f346
