team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,29,38.0,48,545,185,33.9,14.34,4.87,0.08,0.22,18.2,19,7,8,55.3,48.9,0.09,-7.3,-7.9,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,28,38.0,66,602,176,29.2,15.84,4.63,0.10,0.35,16.8,21,5,6,67.8,63.0,0.11,-1.8,-2.0,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,27,38.0,65,552,186,33.7,14.53,4.89,0.11,0.32,17.9,16,5,6,62.3,57.6,0.11,+2.7,+2.4,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,25,38.0,52,496,166,33.5,13.05,4.37,0.10,0.30,16.3,20,2,2,55.0,53.4,0.11,-3.0,-3.4,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,22,38.0,49,534,162,30.3,14.05,4.26,0.08,0.28,18.3,22,4,5,49.8,45.8,0.09,-0.8,-0.8,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,27,38.0,51,320,113,35.3,8.42,2.97,0.15,0.43,16.5,15,2,2,38.6,37.0,0.12,+12.4,+12.0,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,25,38.0,48,511,172,33.7,13.45,4.53,0.09,0.28,17.1,25,0,1,57.0,56.2,0.11,-9.0,-8.2,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,24,38.0,53,423,144,34.0,11.13,3.79,0.12,0.35,17.1,23,3,4,48.3,45.2,0.11,+4.7,+4.8,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,24,38.0,39,368,125,34.0,9.68,3.29,0.08,0.25,17.5,21,8,10,45.5,37.7,0.10,-6.5,-6.7,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,24,38.0,32,340,106,31.2,8.95,2.79,0.09,0.29,17.2,5,1,1,37.7,36.9,0.11,-5.7,-5.9,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
