team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,Arsenal,28,26.7,38,"3,420",90,100,38.0,418,83,,113,26,153,1.84,73,51,+22,+0.58,60.1,54.2,+5.8,+0.15,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,Bournemouth,28,26.6,38,"3,420",90,100,38.0,418,86,,104,17,162,1.18,56,70,-14,-0.37,53.3,57.2,-3.9,-0.10,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,Brighton,21,27.4,38,"3,420",90,100,38.0,418,84,,99,22,167,0.95,35,60,-25,-0.66,35.3,59.1,-23.8,-0.63,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,Burnley,23,28.0,38,"3,420",90,100,38.0,418,86,,86,18,180,1.05,45,68,-23,-0.61,44.4,62.1,-17.7,-0.46,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,Cardiff City,25,27.7,38,"3,420",90,100,38.0,418,85,,109,18,157,0.89,34,69,-35,-0.92,42.4,61.5,-19.1,-0.50,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,Chelsea,24,27.3,38,"3,420",90,100,38.0,418,85,,113,20,153,1.89,63,39,+24,+0.63,58.6,36.4,+22.2,+0.58,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,Crystal Palace,26,27.4,38,"3,420",90,100,38.0,418,87,,92,14,174,1.29,51,53,-2,-0.05,47.6,50.1,-2.5,-0.07,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,Everton,23,25.7,38,"3,420",90,100,38.0,418,85,,111,16,155,1.42,54,46,+8,+0.21,49.7,45.7,+4.0,+0.10,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,Fulham,28,26.0,38,"3,420",90,100,38.0,418,84,,108,22,158,0.68,34,81,-47,-1.24,41.3,68.2,-26.8,-0.71,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,Huddersfield,31,26.2,38,"3,420",90,100,38.0,418,84,,107,22,159,0.42,22,76,-54,-1.42,28.8,60.9,-32.2,-0.85,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,Leicester City,25,25.9,38,"3,420",90,100,38.0,418,85,,111,18,155,1.37,51,48,+3,+0.08,52.4,43.7,+8.7,+0.23,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,Liverpool,23,26.1,38,"3,420",90,100,38.0,418,86,,109,15,157,2.55,89,22,+67,+1.76,73.7,28.8,+44.9,+1.18,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,Manchester City,21,26.7,38,"3,420",90,100,38.0,418,86,,108,17,158,2.58,95,23,+72,+1.89,84.3,24.7,+59.6,+1.57,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,Manchester Utd,28,26.3,38,"3,420",90,100,38.0,418,85,,112,20,154,1.74,65,54,+11,+0.29,61.4,50.6,+10.8,+0.29,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,Newcastle Utd,24,26.9,38,"3,420",90,100,38.0,418,86,,99,17,167,1.18,42,48,-6,-0.16,39.1,53.6,-14.5,-0.38,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,Southampton,30,25.4,38,"3,420",90,100,38.0,418,85,,107,20,159,1.03,45,65,-20,-0.53,46.9,55.1,-8.2,-0.22,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,Tottenham,28,26.8,38,"3,420",90,100,38.0,418,86,,106,15,160,1.87,67,39,+28,+0.74,54.9,47.1,+7.8,+0.20,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,Watford,25,28.5,38,"3,420",90,100,38.0,418,85,,103,18,163,1.32,52,59,-7,-0.18,48.2,59.2,-11.0,-0.29,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,West Ham,26,27.6,38,"3,420",90,100,38.0,418,84,,113,23,152,1.37,52,55,-3,-0.08,47.6,61.9,-14.3,-0.38,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,Wolves,21,26.1,38,"3,420",90,100,38.0,418,85,,110,17,156,1.50,47,46,+1,+0.03,52.1,42.1,+10.1,+0.26,9,2018-2019,60c744c7-b41a-4275-a18e-eb980b130324
