team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,26,38.0,668,387,402,202,64,290,648,44.8,358,516,186,330,360,1028,841,21,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,26,38.0,650,370,305,237,108,279,572,48.8,293,413,127,286,332,982,635,10,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,31,38.0,711,426,318,271,122,344,673,51.1,329,404,96,308,279,990,563,13,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,25,38.0,584,330,276,221,87,248,515,48.2,267,354,86,268,290,874,822,11,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,29,38.0,603,350,312,220,71,279,624,44.7,345,505,160,345,417,1020,777,25,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,32,38.0,733,429,373,260,100,352,732,48.1,380,474,145,329,374,1107,792,10,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,771,436,370,299,102,314,681,46.1,367,449,136,313,366,1137,659,13,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,28,38.0,596,365,270,258,68,296,606,48.8,310,384,122,262,275,871,727,14,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,29,38.0,617,363,280,258,79,238,519,45.9,281,447,116,331,340,957,754,9,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,29,38.0,749,427,379,292,78,328,597,54.9,269,509,140,369,391,1140,740,13,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,vs Leicester City,28,38.0,558,336,263,217,78,245,539,45.5,294,475,112,363,339,897,600,16,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
822bd0ba,/en/squads/822bd0ba/2022-2023/Liverpool-Stats,vs Liverpool,28,38.0,693,391,368,254,71,281,604,46.5,323,501,164,337,410,1103,995,23,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
b8fd03ef,/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats,vs Manchester City,24,38.0,537,298,305,183,49,239,575,41.6,336,457,163,294,327,864,818,17,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
19538871,/en/squads/19538871/2022-2023/Manchester-United-Stats,vs Manchester Utd,26,38.0,631,361,312,226,93,338,655,51.6,317,554,165,389,415,1046,616,14,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
b2b47a98,/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats,vs Newcastle Utd,27,38.0,685,421,356,260,69,322,672,47.9,350,488,167,321,341,1026,854,12,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
e4a775cb,/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats,vs Nott'ham Forest,33,38.0,509,301,197,210,102,234,492,47.6,258,355,88,267,286,795,646,16,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
33c895d4,/en/squads/33c895d4/2022-2023/Southampton-Stats,vs Southampton,36,38.0,719,419,312,306,101,318,680,46.8,362,445,114,331,318,1037,718,9,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
361ca564,/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats,vs Tottenham,29,38.0,644,393,290,244,110,288,594,48.5,306,502,150,352,322,966,717,12,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
7c21e445,/en/squads/7c21e445/2022-2023/West-Ham-United-Stats,vs West Ham,25,38.0,623,373,286,249,88,266,516,51.6,250,453,142,311,292,915,816,13,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
8cec06e1,/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats,vs Wolves,32,38.0,628,360,281,224,123,302,687,44.0,385,424,114,310,317,945,712,13,9,2022-2023,7d1fe11a-1800-482c-8e9b-f7a7caba42d9
