team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,1,38,38,"3,420",38.0,88,2.32,197,113,56.9,6,6,26,4,10.5,4,3,0,1,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,2,38,38,"3,420",38.0,51,1.34,148,99,67.6,13,7,18,8,21.1,4,3,0,1,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,2,38,38,"3,420",38.0,37,0.97,126,89,70.6,21,6,11,18,47.4,0,0,0,0,,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,1,38,38,"3,420",38.0,58,1.53,155,98,67.1,9,14,15,9,23.7,8,7,1,0,12.5,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,2,38,38,"3,420",38.0,72,1.89,225,157,70.7,12,8,18,5,13.2,6,6,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,2,38,38,"3,420",38.0,38,1.00,154,116,77.3,16,11,11,14,36.8,3,3,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,3,38,38,"3,420",38.0,40,1.05,135,96,71.1,15,12,11,16,42.1,3,1,1,1,50.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,2,38,38,"3,420",38.0,34,0.89,146,114,78.8,18,12,8,14,36.8,3,3,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,2,38,38,"3,420",38.0,55,1.45,145,90,65.5,16,7,15,9,23.7,9,5,3,1,37.5,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,2,38,38,"3,420",38.0,48,1.26,143,97,67.1,21,10,7,10,26.3,3,1,1,1,50.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,vs Leicester City,2,38,38,"3,420",38.0,51,1.34,148,96,67.6,22,7,9,12,31.6,6,3,3,0,50.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
822bd0ba,/en/squads/822bd0ba/2022-2023/Liverpool-Stats,vs Liverpool,2,38,38,"3,418",38.0,75,1.97,205,134,64.4,9,10,19,8,21.1,4,2,0,2,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
b8fd03ef,/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats,vs Manchester City,2,38,38,"3,420",38.0,94,2.47,214,122,60.3,5,5,28,3,7.9,10,9,0,1,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
19538871,/en/squads/19538871/2022-2023/Manchester-United-Stats,vs Manchester Utd,1,38,38,"3,420",38.0,58,1.53,209,153,73.7,9,6,23,7,18.4,3,3,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
b2b47a98,/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats,vs Newcastle Utd,2,38,38,"3,420",38.0,68,1.79,190,126,67.4,5,14,19,11,28.9,6,6,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
e4a775cb,/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats,vs Nott'ham Forest,3,38,38,"3,420",38.0,38,1.00,117,78,70.1,18,11,9,12,31.6,6,3,3,0,50.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
33c895d4,/en/squads/33c895d4/2022-2023/Southampton-Stats,vs Southampton,2,38,38,"3,420",38.0,36,0.95,136,98,75.0,25,7,6,15,39.5,4,2,2,0,50.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
361ca564,/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats,vs Tottenham,2,38,38,"3,420",38.0,70,1.84,192,123,66.1,14,6,18,4,10.5,6,5,1,0,16.7,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
7c21e445,/en/squads/7c21e445/2022-2023/West-Ham-United-Stats,vs West Ham,2,38,38,"3,420",38.0,42,1.11,141,98,74.5,20,7,11,13,34.2,8,6,2,0,25.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
8cec06e1,/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats,vs Wolves,2,38,38,"3,420",38.0,31,0.82,122,94,77.0,19,8,11,15,39.5,3,3,0,0,0.0,9,2022-2023,5a9c0aa5-0e55-47cc-be82-cbd880b6f06c
