team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,vs Arsenal,28,26.8,38,"3,420",90,100,38.0,418,83,,104,18,162,0.97,51,73,-22,-0.58,54.2,60.1,-5.8,-0.15,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,vs Bournemouth,28,26.8,38,"3,420",90,100,38.0,418,86,,109,17,157,1.66,70,56,+14,+0.37,57.2,53.3,+3.9,+0.10,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,vs Brighton,21,26.8,38,"3,420",90,100,38.0,418,84,,104,18,162,1.82,60,35,+25,+0.66,59.1,35.3,+23.8,+0.63,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,vs Burnley,23,26.7,38,"3,420",90,100,38.0,418,86,,109,22,157,1.76,68,45,+23,+0.61,62.1,44.4,+17.7,+0.46,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,vs Cardiff City,25,26.7,38,"3,420",90,100,38.0,418,85,,99,22,167,2.00,69,34,+35,+0.92,61.5,42.4,+19.1,+0.50,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,vs Chelsea,24,26.8,38,"3,420",90,100,38.0,418,85,,102,19,164,0.87,39,63,-24,-0.63,36.4,58.6,-22.2,-0.58,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,vs Crystal Palace,26,26.7,38,"3,420",90,100,38.0,418,87,,110,20,156,1.53,53,51,+2,+0.05,50.1,47.6,+2.5,+0.07,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,vs Everton,23,26.8,38,"3,420",90,100,38.0,418,85,,104,21,162,1.34,46,54,-8,-0.21,45.7,49.7,-4.0,-0.10,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,vs Fulham,28,26.8,38,"3,420",90,100,38.0,418,84,,105,18,161,2.18,81,34,+47,+1.24,68.2,41.3,+26.8,+0.71,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,vs Huddersfield,31,26.5,38,"3,420",90,100,38.0,418,84,,111,21,155,2.39,76,22,+54,+1.42,60.9,28.8,+32.2,+0.85,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,25,26.8,38,"3,420",90,100,38.0,418,85,,108,18,158,1.45,48,51,-3,-0.08,43.7,52.4,-8.7,-0.23,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,23,26.9,38,"3,420",90,100,38.0,418,86,,109,18,157,0.26,22,89,-67,-1.76,28.8,73.7,-44.9,-1.18,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,21,26.6,38,"3,420",90,100,38.0,418,86,,107,21,159,0.37,23,95,-72,-1.89,24.7,84.3,-59.6,-1.57,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,28,26.9,38,"3,420",90,100,38.0,418,85,,106,19,160,1.03,54,65,-11,-0.29,50.6,61.4,-10.8,-0.29,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,24,26.8,38,"3,420",90,100,38.0,418,86,,108,22,158,1.58,48,42,+6,+0.16,53.6,39.1,+14.5,+0.38,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,30,26.7,38,"3,420",90,100,38.0,418,85,,106,21,159,1.66,65,45,+20,+0.53,55.1,46.9,+8.2,+0.22,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,28,26.7,38,"3,420",90,100,38.0,418,86,,107,20,159,1.08,39,67,-28,-0.74,47.1,54.9,-7.8,-0.20,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,25,26.8,38,"3,420",90,100,38.0,418,85,,105,22,161,1.47,59,52,+7,+0.18,59.2,48.2,+11.0,+0.29,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,26,26.7,38,"3,420",90,100,38.0,418,84,,107,19,159,1.45,55,52,+3,+0.08,61.9,47.6,+14.3,+0.38,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,21,26.8,38,"3,420",90,100,38.0,418,85,,100,21,166,1.26,46,47,-1,-0.03,42.1,52.1,-10.1,-0.26,9,2018-2019,7171c822-c9d0-42c8-b43d-6b6c93587892
