team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,Arsenal,21,5.0,77,48,34,29,14,33,68,48.5,35,59,17,42,30,107,90,1,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/8602292d/Aston-Villa-Stats,Aston Villa,22,5.0,63,40,29,27,7,22,51,43.1,29,52,24,28,29,92,101,1,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/4ba7cbea/Bournemouth-Stats,Bournemouth,22,5.0,93,56,37,42,14,45,90,50.0,45,54,7,47,45,138,172,1,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/cd051869/Brentford-Stats,Brentford,20,5.0,87,44,37,36,14,35,68,51.5,33,68,25,43,31,118,158,2,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,Brighton,20,5.0,98,63,49,35,14,48,95,50.5,47,58,9,49,33,131,142,1,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/943e8050/Burnley-Stats,Burnley,19,5.0,75,47,43,24,8,30,64,46.9,34,71,31,40,50,125,178,0,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/cff3d9bb/Chelsea-Stats,Chelsea,22,5.0,82,50,36,36,10,41,70,58.6,29,37,14,23,54,136,120,4,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/47c64c55/Crystal-Palace-Stats,Crystal Palace,20,5.0,94,62,59,26,9,46,96,47.9,50,54,15,39,40,134,172,3,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/d3fd31cc/Everton-Stats,Everton,19,5.0,88,60,47,33,8,42,71,59.2,29,62,28,34,41,129,135,6,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/fd962109/Fulham-Stats,Fulham,19,5.0,97,53,56,28,13,44,66,66.7,22,43,15,28,28,125,122,4,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/5bfb9659/Leeds-United-Stats,Leeds United,21,5.0,89,57,42,34,13,49,87,56.3,38,45,12,33,42,131,149,1,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/822bd0ba/Liverpool-Stats,Liverpool,21,5.0,68,44,37,20,11,38,71,53.5,33,58,16,42,32,100,161,4,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/b8fd03ef/Manchester-City-Stats,Manchester City,22,5.0,79,44,38,31,10,38,71,53.5,33,44,11,33,37,116,153,5,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/19538871/Manchester-United-Stats,Manchester Utd,19,5.0,99,62,42,43,14,54,83,65.1,29,53,12,41,35,134,104,5,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/b2b47a98/Newcastle-United-Stats,Newcastle Utd,21,5.0,61,33,30,23,8,32,67,47.8,35,45,11,34,42,103,110,2,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,Nott'ham Forest,22,5.0,66,42,27,21,18,38,78,48.7,40,51,11,40,43,109,110,5,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/8ef52968/Sunderland-Stats,Sunderland,22,5.0,93,49,43,34,16,46,66,69.7,20,48,18,30,41,134,167,3,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,Tottenham,19,5.0,94,54,36,42,16,38,72,52.8,34,43,11,32,24,118,117,5,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/7c21e445/West-Ham-United-Stats,West Ham,22,5.0,61,37,30,23,8,26,53,49.1,27,50,18,32,29,90,147,2,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,Wolves,23,5.0,113,66,58,40,15,57,102,55.9,45,50,18,32,42,155,125,5,9,2025-2026,ab91907f-6b30-4f68-bc9c-574295ede17a
