team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,26,40.1,38.0,19203,2933,7798,7683,3935,673,19197,588,261,44.4,249,42.3,10265,53996,26091,510,354,147,476,319,11311,901,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,26,50.6,38.0,22019,2102,7107,9894,5219,870,22013,732,336,45.9,312,42.6,12334,62408,31998,608,425,185,486,320,14144,1306,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,31,59.9,38.0,26820,2088,7398,11843,7803,1107,26813,705,358,50.8,256,36.3,16187,82880,42849,810,576,211,550,362,18578,1976,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,25,56.6,38.0,24215,2369,6891,10624,6902,895,24213,687,344,50.1,253,36.8,13625,72295,37380,741,655,155,547,335,15840,1530,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,29,39.5,38.0,19339,2866,7920,7496,4111,711,19331,646,295,45.7,266,41.2,10294,53241,26098,527,367,173,513,350,11532,1012,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,32,41.0,38.0,20668,2640,7410,8359,5105,760,20667,746,323,43.3,333,44.6,11149,58693,30130,593,416,167,545,407,12479,1188,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,26,53.9,38.0,24639,2382,7900,10905,6036,947,24635,622,251,40.4,281,45.2,14512,74733,38926,590,485,139,584,409,16193,1581,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,28,57.4,38.0,25326,2438,8031,11022,6477,1025,25320,702,310,44.2,309,44.0,14668,76116,40740,752,497,212,582,399,16932,1670,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,29,51.3,38.0,23236,2494,7912,10258,5262,887,23228,684,289,42.3,299,43.7,13030,65884,33016,559,353,166,541,326,14833,1390,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,29,53.1,38.0,24305,2447,8102,10851,5573,872,24299,980,458,46.7,412,42.0,13327,67254,33932,596,424,189,630,428,14978,1455,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,vs Leicester City,28,52.4,38.0,24726,2155,7422,11143,6380,917,24721,779,369,47.4,308,39.5,13967,74237,38203,721,547,177,517,391,16476,1560,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
822bd0ba,/en/squads/822bd0ba/2022-2023/Liverpool-Stats,vs Liverpool,28,38.9,38.0,20606,3079,8404,8219,4188,677,20602,754,370,49.1,281,37.3,10558,53488,26449,506,332,166,586,309,11858,1090,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
b8fd03ef,/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats,vs Manchester City,24,34.7,38.0,18167,3258,8426,6598,3319,561,18164,531,250,47.1,212,39.9,9794,49417,23538,434,310,125,442,259,11200,853,9,2022-2023,1b8adac7-9308-4952-94f0-7bd86ea87464
