team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,Arsenal,27,38.0,67,4,3,365,357,66,633,296,311,6,6,1,1861,463,572,44.7,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,Aston Villa,31,38.0,81,2,1,401,504,52,670,339,382,2,6,2,1850,538,561,49.0,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,Brentford,29,38.0,65,3,2,371,363,66,640,393,342,6,5,2,2061,717,728,49.6,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,Brighton,26,38.0,72,2,0,393,355,53,728,358,403,4,4,0,2154,569,498,53.3,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,Burnley,23,38.0,68,2,0,394,332,101,747,410,324,2,5,2,2027,827,733,53.0,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,Chelsea,26,38.0,63,1,0,409,392,69,745,347,348,8,6,1,2084,538,486,52.5,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,Crystal Palace,24,38.0,69,1,1,414,481,63,643,333,374,6,4,2,2103,610,618,49.7,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,Everton,33,38.0,82,6,2,368,388,53,653,365,402,7,2,5,2023,634,725,46.7,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,Leeds United,29,38.0,101,3,0,469,368,63,648,395,437,4,5,1,2260,470,626,42.9,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,Leicester City,28,38.0,55,1,0,356,396,60,556,367,384,1,9,1,2015,530,553,48.9,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,Liverpool,27,38.0,50,1,0,363,286,63,897,340,320,5,0,1,2265,571,467,55.0,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,Manchester City,26,38.0,42,1,0,321,330,66,869,279,284,7,1,0,1967,482,397,54.8,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
19538871,/en/squads/19538871/2021-2022/Manchester-United-Stats,Manchester Utd,29,38.0,77,2,1,396,320,88,659,340,358,3,5,3,2071,555,443,55.6,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
b2b47a98,/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats,Newcastle Utd,29,38.0,81,2,1,392,366,71,592,360,383,1,6,2,1835,677,619,52.2,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
1c781004,/en/squads/1c781004/2021-2022/Norwich-City-Stats,Norwich City,28,38.0,57,1,1,356,431,55,568,381,368,2,12,2,1887,493,598,45.2,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
33c895d4,/en/squads/33c895d4/2021-2022/Southampton-Stats,Southampton,25,38.0,65,2,1,402,363,42,711,446,340,4,2,2,2224,672,726,48.1,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
361ca564,/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats,Tottenham,25,38.0,69,1,1,386,406,62,632,355,349,3,2,1,1893,560,500,52.8,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
2abfe087,/en/squads/2abfe087/2021-2022/Watford-Stats,Watford,30,38.0,63,3,3,442,352,53,610,444,356,2,7,3,2154,711,749,48.7,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
7c21e445,/en/squads/7c21e445/2021-2022/West-Ham-United-Stats,West Ham,25,38.0,52,3,2,323,276,59,802,374,301,3,6,2,1970,639,628,50.4,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
8cec06e1,/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats,Wolves,26,38.0,62,2,2,366,335,61,587,389,377,1,10,1,2104,461,490,48.5,9,2021-2022,888c6932-ff0f-4d11-ab8e-744287f3e62b
