team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,29,26.6,38,"3,420",90,100,38.0,418,83,,110,20,176,1.16,48,56,-8,-0.21,55.3,47.0,+8.3,+0.22,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,28,26.6,38,"3,420",90,100,38.0,418,84,,118,19,168,1.87,67,41,+26,+0.68,67.8,44.3,+23.5,+0.62,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,27,26.8,38,"3,420",90,100,38.0,418,84,,117,21,167,1.92,65,40,+25,+0.66,62.3,44.8,+17.5,+0.46,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,25,26.5,38,"3,420",90,100,38.0,418,84,,115,21,169,1.55,54,39,+15,+0.39,55.0,45.4,+9.5,+0.25,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,22,26.5,38,"3,420",90,100,38.0,418,86,,110,21,173,1.34,50,43,+7,+0.18,49.8,47.4,+2.4,+0.06,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,27,26.4,38,"3,420",90,100,38.0,418,84,,115,21,169,1.11,54,69,-15,-0.39,38.6,69.2,-30.6,-0.81,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,25,26.5,38,"3,420",90,100,38.0,418,85,,111,20,170,1.61,50,31,+19,+0.50,57.0,35.8,+21.2,+0.56,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,24,26.6,38,"3,420",90,100,38.0,418,83,,111,19,173,1.45,56,44,+12,+0.32,48.3,50.8,-2.5,-0.07,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,24,26.6,38,"3,420",90,100,38.0,418,84,,116,20,168,1.16,41,67,-26,-0.68,45.5,62.2,-16.7,-0.44,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,24,26.3,38,"3,420",90,100,38.0,418,85,,109,22,174,0.32,33,85,-52,-1.37,37.7,68.9,-31.2,-0.82,9,2019-2020,68e54835-c02e-4e16-8994-5f07dd0ffe1e
