team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,vs Arsenal,27,46.8,38.0,21955,2653,7787,9302,5062,720,21949,500,256,51.2,244,48.8,12514,62684,30462,556,468,140,550,296,14105,1182,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,vs Aston Villa,31,53.5,38.0,23096,2362,7680,10237,5398,852,23090,649,349,53.8,300,46.2,12899,69297,36612,741,475,222,542,334,15104,1499,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,vs Brentford,29,55.5,38.0,24462,2251,6892,11000,6765,838,24457,616,325,52.8,291,47.2,13970,69503,34218,734,609,164,618,316,15638,1517,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,vs Brighton,26,45.3,38.0,21578,2394,7672,8761,5358,830,21574,564,320,56.7,243,43.1,11610,61934,31945,642,446,197,581,425,13173,1250,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,vs Burnley,23,60.2,38.0,25638,2435,8341,10906,6613,1094,25633,534,284,53.2,250,46.8,14368,77595,41281,865,582,253,571,340,16680,1694,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,vs Chelsea,26,37.7,38.0,19624,2723,7393,7923,4499,614,19618,567,310,54.7,257,45.3,10135,54161,25855,495,367,130,592,364,11579,993,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,vs Crystal Palace,24,49.1,38.0,22794,2209,7021,10187,5794,794,22790,575,302,52.5,273,47.5,12186,62876,31764,563,428,135,652,364,14161,1394,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,vs Everton,33,60.3,38.0,26579,2286,7934,12214,6624,880,26577,735,399,54.3,336,45.7,14994,76711,41763,735,574,160,664,369,17894,1782,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,vs Leeds United,29,47.5,38.0,21610,2367,7145,9288,5440,949,21605,886,478,54.0,408,46.0,11522,65965,34372,700,480,208,675,379,12886,1339,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,vs Leicester City,28,47.9,38.0,23094,2218,7065,10268,6018,1025,23085,720,414,57.5,306,42.5,13115,70989,36278,732,510,208,598,384,14699,1481,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,vs Liverpool,27,36.7,38.0,19789,3363,8838,7652,3510,540,19789,577,343,59.4,233,40.4,10261,50690,24148,469,309,139,655,321,10987,898,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,vs Manchester City,26,31.5,38.0,17313,3457,8404,6269,2844,464,17312,509,282,55.4,227,44.6,9091,46446,22113,392,286,119,510,271,9919,749,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
19538871,/en/squads/19538871/2021-2022/Manchester-United-Stats,vs Manchester Utd,29,47.1,38.0,23079,2490,7246,10393,5671,814,23074,608,343,56.4,265,43.6,13079,67807,33613,672,482,173,547,320,14963,1396,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
b2b47a98,/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats,vs Newcastle Utd,29,60.1,38.0,25217,2219,6731,12257,6462,909,25211,641,337,52.6,304,47.4,14551,76683,41845,774,592,193,562,355,17121,1709,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
1c781004,/en/squads/1c781004/2021-2022/Norwich-City-Stats,vs Norwich City,28,57.5,38.0,25642,1977,6870,11765,7247,1136,25630,714,417,58.4,297,41.6,14991,79766,42726,822,588,257,560,317,17581,1756,9,2021-2022,a1d34b88-1d88-4edf-adfc-10f8e2d1b4df
