team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,26,38.0,11424,15090,75.7,202608,76723,5278,6079,86.8,4656,5577,83.5,1174,2519,46.6,27,31.6,26.0,-4.6,259,778,201,45,907,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,26,38.0,14277,18089,78.9,255169,89828,6523,7424,87.9,5885,6859,85.8,1554,2778,55.9,25,36.1,28.7,-11.1,321,1096,282,65,1323,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,31,38.0,18709,22764,82.2,328529,107187,8431,9452,89.2,8068,9207,87.6,1777,2972,59.8,49,45.3,44.6,+3.7,455,1615,430,95,1988,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,25,38.0,15959,20073,79.5,264065,90400,7989,8970,89.1,6154,7254,84.8,1318,2713,48.6,30,35.7,37.2,-5.7,417,1368,363,84,1540,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,29,38.0,11658,15116,77.1,200962,76693,5500,6255,87.9,4775,5646,84.6,1061,2361,44.9,34,33.7,27.1,+0.3,293,782,236,50,1026,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,32,38.0,12591,16256,77.5,219610,84778,5875,6743,87.1,5133,6094,84.2,1242,2398,51.8,32,39.9,30.1,-7.9,321,967,240,59,1203,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,16316,20332,80.2,280950,99352,7628,8660,88.1,6712,7780,86.3,1522,2746,55.4,32,34.5,33.7,-2.5,339,1214,353,84,1592,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,28,38.0,17041,21204,80.4,293765,101614,7993,9020,88.6,7025,8188,85.8,1559,2848,54.7,36,45.5,36.3,-9.5,437,1295,358,101,1678,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,29,38.0,15001,19010,78.9,262050,93178,6992,8025,87.1,6190,7186,86.1,1459,2750,53.1,30,43.0,34.5,-13.0,361,1114,331,83,1406,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,29,38.0,15111,19538,77.3,269802,96986,6666,7739,86.1,6577,7786,84.5,1516,2885,52.5,50,49.8,35.8,+0.2,381,1172,287,58,1469,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,vs Leicester City,28,38.0,16629,20664,80.5,291365,98077,7582,8521,89.0,6972,8068,86.4,1633,2896,56.4,46,47.9,35.5,-1.9,418,1310,334,81,1575,9,2022-2023,88e83b14-616a-4df3-9fd3-94ca2fd16d04
