team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,vs Arsenal,28,38.0,76,2,1,469,385,94,627,525,362,7,5,4,2025,637,555,53.4,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,vs Bournemouth,28,38.0,91,9,4,456,326,84,753,423,388,4,9,1,2044,736,701,51.2,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,vs Brighton,21,38.0,52,2,1,322,441,37,725,399,346,9,6,0,1989,780,824,48.6,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,vs Burnley,23,38.0,58,3,1,376,344,46,811,307,291,2,2,2,1976,1025,1016,50.2,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,vs Cardiff City,25,38.0,49,3,0,415,360,36,662,314,326,6,4,1,1976,966,966,50.0,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,vs Chelsea,24,38.0,63,0,0,431,326,77,511,568,403,2,5,2,2047,504,523,49.1,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,62,2,1,408,375,61,840,426,422,4,11,3,2147,706,680,50.9,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,vs Everton,23,38.0,77,2,1,440,420,85,568,410,430,5,5,1,2116,877,872,50.1,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,vs Fulham,28,38.0,43,0,0,354,405,79,808,446,428,5,3,1,2094,718,742,49.2,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,vs Huddersfield,31,38.0,66,2,0,385,399,75,526,427,387,7,1,1,2151,807,844,48.9,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,25,38.0,70,6,3,401,334,88,698,480,378,3,7,3,2095,679,811,45.6,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,23,38.0,48,1,0,367,297,124,472,499,412,1,7,3,2013,587,593,49.7,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,21,38.0,54,2,0,310,311,62,359,448,379,4,4,4,1679,522,540,49.2,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,28,38.0,67,1,1,409,411,72,662,442,385,5,12,0,2020,550,687,44.5,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,24,38.0,58,1,0,349,410,63,834,351,367,5,3,1,2080,914,785,53.8,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,30,38.0,62,1,1,352,403,88,710,377,348,2,5,1,2035,873,767,53.2,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,28,38.0,61,2,0,386,361,107,662,504,383,4,4,1,2082,611,599,50.5,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,25,38.0,50,3,3,403,423,115,741,451,392,5,1,1,2154,797,753,51.4,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,26,38.0,57,1,0,401,319,125,711,409,414,5,6,1,2209,620,636,49.4,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,76,4,1,334,393,48,654,387,410,4,4,1,2071,788,803,49.5,9,2018-2019,b4c3b2af-a2a0-4678-9fe7-a49c97288a14
